x,y,z,chr,coord
2.153,-9.872,4.962,chr a,12100000
2.224,-10.801,4.189,chr a,12200000
2.521,-11.778,3.572,chr a,12300000
2.421,-12.289,4.509,chr a,12400000
2.135,-13.363,4.913,chr a,12500000
2.422,-13.812,5.288,chr a,12600000
3.666,-13.96,5.234,chr a,12700000
4.507,-13.167,4.911,chr a,12800000
4.741,-13.274,6.232,chr a,12900000
4.885,-13.294,7.454,chr a,13000000
4.024,-12.404,7.406,chr a,13100000
4.268,-13.345,6.277,chr a,13200000
4.707,-14.341,5.346,chr a,13300000
5.732,-14.264,4.554,chr a,13400000
6.378,-13.859,3.854,chr a,13500000
5.484,-13.923,3.398,chr a,13600000
4.557,-13.709,2.663,chr a,13700000
4.211,-14.679,2.376,chr a,13800000
4.004,-14.872,3.746,chr a,13900000
3.405,-13.968,3.569,chr a,14000000
3.798,-14.083,2.62,chr a,14100000
4.957,-14.876,3.264,chr a,14200000
5.795,-15.589,3.577,chr a,14300000
5.229,-15.74,4.506,chr a,14400000
5.833,-16.207,3.757,chr a,14500000
4.963,-16.61,4.012,chr a,14600000
4.653,-16.009,2.906,chr a,14700000
5.496,-15.543,2.03,chr a,14800000
6.226,-15.339,0.144,chr a,14900000
6.099,-15.03,-1.85,chr a,15000000
5.365,-14.402,-2.609,chr a,15100000
6.077,-14.377,-3.223,chr a,15200000
6.489,-15.094,-4.001,chr a,15300000
6.569,-15.392,-3.169,chr a,15400000
7.301,-14.585,-2.975,chr a,15500000
7.678,-15.386,-3.54,chr a,15600000
6.729,-16.626,-1.892,chr a,15700000
8.497,-18.883,-2.444,chr a,15800000
8.172,-18.914,-3.748,chr a,15900000
7.861,-18.522,-3.867,chr a,16000000
8.568,-18.536,-3.745,chr a,16100000
8.743,-17.495,-3.984,chr a,16200000
8.177,-16.848,-4.712,chr a,16300000
7.537,-16.831,-3.76,chr a,16400000
8.099,-16.742,-3.107,chr a,16500000
7.705,-16.917,-2.523,chr a,16600000
6.815,-17.038,-1.912,chr a,16700000
7.316,-16.019,-1.369,chr a,16800000
7.295,-15.596,-1.367,chr a,16900000
7.348,-16.195,-0.245,chr a,17000000
7.874,-17.463,0.343,chr a,17100000
8.66,-18.02,-0.145,chr a,17200000
8.356,-17.233,-0.054,chr a,17300000
8.074,-17.333,-0.717,chr a,17400000
8.553,-16.927,-1.48,chr a,17500000
7.914,-15.996,-0.51,chr a,17600000
7.983,-14.699,0.079,chr a,17700000
8.367,-13.423,0.412,chr a,17800000
8.99,-12.9,1.228,chr a,17900000
9.479,-12.663,0.918,chr a,18000000
9.656,-11.86,0.117,chr a,18100000
10.075,-11.805,-0.936,chr a,18200000
9.177,-11.754,-2.162,chr a,18300000
8.56,-11.022,-2.794,chr a,18400000
7.558,-10.815,-3.137,chr a,18500000
7.265,-11.798,-3.436,chr a,18600000
8.228,-12.335,-3.203,chr a,18700000
9.054,-12.326,-3.932,chr a,18800000
9.918,-12.255,-3.322,chr a,18900000
10.391,-11.762,-2.58,chr a,19000000
9.833,-10.994,-1.619,chr a,19100000
10.528,-10.339,-1.331,chr a,19200000
10.057,-9.762,-2.206,chr a,19300000
9.616,-9.842,-3.137,chr a,19400000
9.659,-10.448,-3.643,chr a,19500000
10.766,-10.572,-3.125,chr a,19600000
11.642,-10.822,-2.058,chr a,19700000
12.646,-11.608,-1.9,chr a,19800000
13.355,-11.912,-2.666,chr a,19900000
12.779,-11.315,-3.343,chr a,20000000
11.796,-11.405,-3.569,chr a,20100000
12.649,-10.415,-3.433,chr a,20200000
12.538,-9.51,-3.475,chr a,20300000
12.269,-9.866,-2.287,chr a,20400000
12.731,-10.367,-1.71,chr a,20500000
12.715,-11.092,-0.997,chr a,20600000
12.364,-11.293,0.132,chr a,20700000
11.819,-11.568,0.624,chr a,20800000
11.314,-10.884,-0.157,chr a,20900000
11.123,-10.228,-0.524,chr a,21000000
11.121,-9.537,-1.262,chr a,21100000
10.974,-8.785,-1.048,chr a,21200000
10.013,-9.015,-0.545,chr a,21300000
9.298,-9.339,-0.577,chr a,21400000
8.356,-9.164,-1.547,chr a,21500000
8.426,-9.641,-1.464,chr a,21600000
9.026,-10.052,-0.763,chr a,21700000
9.109,-10.221,-0.483,chr a,21800000
8.468,-9.178,0.259,chr a,21900000
7.612,-8.424,1.112,chr a,22000000
6.872,-7.875,2.177,chr a,22100000
6.584,-6.968,3.212,chr a,22200000
7.613,-6.617,4.122,chr a,22300000
7.119,-7.012,4.064,chr a,22400000
6.245,-7.679,3.293,chr a,22500000
6.764,-7.595,2.251,chr a,22600000
6.932,-6.286,2.285,chr a,22700000
7.992,-6.31,2.25,chr a,22800000
8.608,-6.862,1.395,chr a,22900000
7.782,-7.214,0.918,chr a,23000000
8.526,-6.558,1.681,chr a,23100000
8.575,-7.023,2.722,chr a,23200000
8.264,-7.763,3.398,chr a,23300000
7.86,-7.894,2.691,chr a,23400000
8.824,-8.526,2.352,chr a,23500000
9.372,-8.27,2.013,chr a,23600000
9.853,-7.249,2.326,chr a,23700000
10.204,-6.243,2.644,chr a,23800000
9.193,-5.716,2.745,chr a,23900000
9.097,-6.175,3.771,chr a,24000000
10.05,-7.115,3.604,chr a,24100000
9.812,-7.886,2.77,chr a,24200000
10.106,-8.661,3.665,chr a,24300000
9.174,-8.882,4.167,chr a,24400000
8.774,-8.43,4.315,chr a,24500000
8.299,-9.154,4.034,chr a,24600000
7.145,-9.261,3.544,chr a,24700000
6.485,-9.568,3.235,chr a,24800000
6.601,-9.388,3.235,chr a,24900000
5.469,-9.407,2.66,chr a,25000000
5.493,-9.64,2.491,chr a,25100000
6.479,-9.626,1.898,chr a,25200000
6.872,-9.915,1.319,chr a,25300000
7.034,-10.437,2.071,chr a,25400000
7.789,-10.561,2.838,chr a,25500000
8.123,-9.543,2.735,chr a,25600000
8.072,-9.102,2.085,chr a,25700000
6.504,-9.012,0.277,chr a,25800000
6.91,-8.494,-0.538,chr a,25900000
6.393,-7.743,-1.094,chr a,26000000
5.48,-8.079,-0.564,chr a,26100000
4.998,-8.468,0.473,chr a,26200000
4.555,-8.069,1.933,chr a,26300000
5.338,-8.442,1.253,chr a,26400000
4.968,-8.012,1.908,chr a,26500000
5.003,-7.317,2.156,chr a,26600000
5.442,-6.462,1.463,chr a,26700000
6.2,-7.067,0.584,chr a,26800000
6.314,-7.056,0.754,chr a,26900000
5.012,-6.739,0.341,chr a,27000000
4.021,-7.472,0.46,chr a,27100000
3.537,-8.263,-0.145,chr a,27200000
3.577,-9.009,-0.871,chr a,27300000
4.477,-9.316,-1.25,chr a,27400000
5.593,-9.429,-1.157,chr a,27500000
5.796,-9.055,-2.25,chr a,27600000
5.15,-8.114,-2.444,chr a,27700000
4.646,-7.736,-1.482,chr a,27800000
3.806,-7.047,-0.976,chr a,27900000
2.892,-6.99,-0.579,chr a,28000000
2.428,-6.808,0.321,chr a,28100000
3.648,-6.483,0.446,chr a,28200000
4.339,-6.214,1.435,chr a,28300000
3.733,-5.682,2.356,chr a,28400000
3.065,-5.128,2.05,chr a,28500000
2.414,-5.949,1.874,chr a,28600000
3.109,-6.946,2.144,chr a,28700000
2.174,-6.95,2.65,chr a,28800000
1.158,-7.246,2.725,chr a,28900000
0.979,-8.135,2.132,chr a,29000000
1.481,-7.832,0.985,chr a,29100000
1.998,-8.651,0.736,chr a,29200000
2.326,-9.652,0.355,chr a,29300000
3.222,-10.578,0.831,chr a,29400000
3.962,-9.781,0.93,chr a,29500000
3.9,-9.647,1.59,chr a,29600000
3.65,-10.431,2.357,chr a,29700000
4.066,-10.463,3.502,chr a,29800000
4.106,-10.731,3.082,chr a,29900000
2.284,-10.238,2.306,chr a,30000000
2.019,-9.523,1.748,chr a,30100000
2.72,-8.674,1.859,chr a,30200000
2.81,-8.648,2.109,chr a,30300000
2.333,-8.698,3.423,chr a,30400000
1.457,-9.178,3.303,chr a,30500000
0.717,-12.891,4.194,chr a,30600000
0.095,-14.042,4.183,chr a,30700000
-0.136,-14.598,3.781,chr a,30800000
-0.683,-13.985,2.844,chr a,30900000
-1.783,-13.469,2.079,chr a,31000000
-1.469,-12.731,1.556,chr a,31100000
-1.301,-11.473,1.404,chr a,31200000
-0.689,-11.019,0.62,chr a,31300000
-0.071,-10.739,-0.267,chr a,31400000
0.475,-9.811,-0.205,chr a,31500000
0.304,-9.407,0.725,chr a,31600000
-0.519,-9.536,1.46,chr a,31700000
-0.822,-8.424,1.056,chr a,31800000
-0.838,-7.916,0.057,chr a,31900000
-0.751,-6.816,0.322,chr a,32000000
-0.643,-7.019,1.405,chr a,32100000
-0.825,-7.783,2.014,chr a,32200000
-0.803,-8.665,2.645,chr a,32300000
-0.388,-9.483,2.766,chr a,32400000
-0.247,-10.547,2.507,chr a,32500000
-0.289,-11.607,2.315,chr a,32600000
-0.194,-12.729,2.785,chr a,32700000
0.13,-12.491,2.307,chr a,32800000
-0.117,-12.6,1.2,chr a,32900000
0.2,-12.453,0.561,chr a,33000000
0.275,-12.885,0.988,chr a,33100000
-0.177,-13.963,1.232,chr a,33200000
-0.683,-14.854,1.428,chr a,33300000
-1.047,-15.685,1.422,chr a,33400000
-0.851,-15.309,1.431,chr a,33500000
1.817,-16.987,1.095,chr a,33600000
2.707,-17.196,1.436,chr a,33700000
3.112,-17.987,1.716,chr a,33800000
3.765,-18.282,0.749,chr a,33900000
4.594,-18.205,1.66,chr a,34000000
4.049,-17.687,2.521,chr a,34100000
4.938,-17.821,2.848,chr a,34200000
4.278,-17.165,2.276,chr a,34300000
4.395,-16.737,2.896,chr a,34400000
5.187,-16.401,2.076,chr a,34500000
6.131,-16.07,1.764,chr a,34600000
6.299,-15.814,1.336,chr a,34700000
6.679,-16.391,1.384,chr a,34800000
5.29,-16.091,1.186,chr a,34900000
4.87,-15.377,0.392,chr a,35000000
4.462,-15.66,-0.225,chr a,35100000
4.854,-16.578,0.335,chr a,35200000
5.538,-16.12,-0.381,chr a,35300000
6.005,-16.843,-0.432,chr a,35400000
6.066,-16.275,-0.547,chr a,35500000
6.358,-17.216,-0.601,chr a,35600000
6.376,-17.317,-0.688,chr a,35700000
6.335,-17.404,1.06,chr a,35800000
5.79,-17.949,1.126,chr a,35900000
6.165,-17.78,1.149,chr a,36000000
6.565,-17.75,1.916,chr a,36100000
6.93,-18.234,2.496,chr a,36200000
7.217,-17.229,2.77,chr a,36300000
6.26,-17.738,3.224,chr a,36400000
6.811,-18.344,4.491,chr a,36500000
7.134,-18.16,5.535,chr a,36600000
7.687,-18.073,5.159,chr a,36700000
7.041,-17.866,4.315,chr a,36800000
7.185,-16.824,4.331,chr a,36900000
7.804,-16.618,4.93,chr a,37000000
7.427,-16.545,5.37,chr a,37100000
7.59,-16.253,6.088,chr a,37200000
7.385,-15.306,6.841,chr a,37300000
7.655,-15.379,7.14,chr a,37400000
8.532,-15.26,7.087,chr a,37500000
8.719,-14.978,6.54,chr a,37600000
9.481,-14.015,6.223,chr a,37700000
9.246,-13.138,5.419,chr a,37800000
9.346,-12.266,5.374,chr a,37900000
10.065,-12.614,4.726,chr a,38000000
9.71,-12.757,3.766,chr a,38100000
9.317,-11.892,4.065,chr a,38200000
10.274,-11.655,3.327,chr a,38300000
10.18,-11.004,3.977,chr a,38400000
9.816,-10.493,4.417,chr a,38500000
9.396,-10.347,5.337,chr a,38600000
8.764,-11.187,5.252,chr a,38700000
7.78,-11.213,5.599,chr a,38800000
7.761,-10.17,6.314,chr a,38900000
6.598,-9.529,6.089,chr a,39000000
6.389,-9.316,6.19,chr a,39100000
5.382,-8.764,7.117,chr a,39200000
5.913,-8.543,7.443,chr a,39300000
5.952,-8.632,8.397,chr a,39400000
5.696,-9.792,8.596,chr a,39500000
5.931,-10.646,7.502,chr a,39600000
5.506,-10.073,7.388,chr a,39700000
6.485,-10.815,7.231,chr a,39800000
7.34,-10.509,7.989,chr a,39900000
7.007,-10.137,7.337,chr a,40000000
8.182,-9.029,5.552,chr a,40100000
7.785,-9.816,5.077,chr a,40200000
7.348,-10.019,4.758,chr a,40300000
6.987,-9.133,3.778,chr a,40400000
6.795,-10.158,4.623,chr a,40500000
6.513,-11.134,5.636,chr a,40600000
6.185,-10.66,4.74,chr a,40700000
7.064,-11.311,2.665,chr a,40800000
7.588,-11.739,1.618,chr a,40900000
6.714,-11.848,0.7,chr a,41000000
6.201,-12.701,0.581,chr a,41100000
5.424,-12.666,0.584,chr a,41200000
6.044,-12.408,-0.308,chr a,41300000
5.261,-12.043,-1.208,chr a,41400000
5.384,-11.581,-2.065,chr a,41500000
5.572,-11.123,-1.714,chr a,41600000
6.565,-13.16,-1.793,chr a,41700000
6.297,-13.101,-0.86,chr a,41800000
5.258,-14.003,-0.883,chr a,41900000
5.111,-13.966,-0.531,chr a,42000000
4.845,-14.306,0.437,chr a,42100000
5.385,-14.089,1.396,chr a,42200000
5.78,-14.237,1.576,chr a,42300000
6.525,-14.582,1.08,chr a,42400000
6.603,-14.765,-0.057,chr a,42500000
6.58,-13.481,0.242,chr a,42600000
5.672,-12.925,0.901,chr a,42700000
4.959,-12.872,1.905,chr a,42800000
4.601,-12.368,2.348,chr a,42900000
5.481,-12.772,2.07,chr a,43000000
7.416,-11.726,4.145,chr a,43100000
6.924,-12.1,4.513,chr a,43200000
6.993,-11.275,3.771,chr a,43300000
5.905,-11.149,3.171,chr a,43400000
5.729,-12.084,3.851,chr a,43500000
5.862,-12.121,3.854,chr a,43600000
5.508,-11.918,3.677,chr a,43700000
6.385,-12.239,2.609,chr a,43800000
6.913,-13.108,2.37,chr a,43900000
8.297,-13.197,2.545,chr a,44000000
7.466,-12.872,2.05,chr a,44100000
7.296,-13.068,1.89,chr a,44200000
7.543,-13.39,0.577,chr a,44300000
7.963,-13.074,-0.433,chr a,44400000
8.258,-12.554,-1.199,chr a,44500000
7.184,-12.178,-1.479,chr a,44600000
7.16,-11.875,-1.134,chr a,44700000
7.059,-10.673,-1.114,chr a,44800000
7.334,-10.661,-0.205,chr a,44900000
8.284,-11.304,-0.485,chr a,45000000
8.47,-11.934,-0.107,chr a,45100000
8.627,-11.437,0.228,chr a,45200000
8.662,-10.89,1.27,chr a,45300000
8.752,-10.151,1.235,chr a,45400000
8.577,-10.828,1.369,chr a,45500000
7.972,-11.872,1.112,chr a,45600000
6.943,-11.655,0.796,chr a,45700000
5.75,-11.388,1.541,chr a,45800000
5.381,-11.015,1.714,chr a,45900000
5.329,-11.096,1.284,chr a,46000000
5.663,-10.714,0.211,chr a,46100000
5.562,-10.738,0.223,chr a,46200000
4.719,-11.276,0.23,chr a,46300000
4.053,-12.019,0.386,chr a,46400000
3.863,-13.037,0.485,chr a,46500000
3.767,-13.73,0.653,chr a,46600000
3.633,-13.406,1.173,chr a,46700000
3.056,-13.897,1.579,chr a,46800000
2.89,-13.762,1.459,chr a,46900000
2.424,-12.549,1.248,chr a,47000000
2.476,-11.953,1.298,chr a,47100000
3.021,-11.407,1.323,chr a,47200000
2.821,-10.834,0.072,chr a,47300000
3.024,-10.813,-1.041,chr a,47400000
3.548,-11.415,-1.324,chr a,47500000
3.215,-11.979,-0.367,chr a,47600000
3.735,-11.58,1.708,chr a,47700000
3.684,-12.175,2.65,chr a,47800000
3.403,-12.144,2.864,chr a,47900000
3.401,-12.448,3.835,chr a,48000000
2.616,-11.806,3.18,chr a,48100000
2.416,-11.454,2.656,chr a,48200000
1.549,-11.346,2.18,chr a,48300000
1.426,-11.309,0.884,chr a,48400000
1.177,-10.883,1.315,chr a,48500000
1.264,-11.718,2.047,chr a,48600000
1.717,-12.945,1.315,chr a,48700000
2.018,-13.092,0.106,chr a,48800000
1.162,-13.762,-0.56,chr a,48900000
1.291,-14.034,-1.101,chr a,49000000
2.179,-13.815,-0.137,chr a,49100000
1.593,-12.63,-0.434,chr a,49200000
1.733,-12.071,-0.481,chr a,49300000
2.152,-12.517,-1.635,chr a,49400000
1.989,-13.336,-2.227,chr a,49500000
2.929,-13.202,-1.799,chr a,49600000
3.063,-13.558,-0.802,chr a,49700000
4.217,-15.353,1.517,chr a,49800000
3.742,-15.632,1.329,chr a,49900000
3.43,-16.504,0.595,chr a,50000000
2.86,-16.794,-0.564,chr a,50100000
3.205,-16.826,-1.912,chr a,50200000
3.253,-16.314,-2.785,chr a,50300000
3.109,-15.755,-2.009,chr a,50400000
2.866,-16.149,-0.767,chr a,50500000
2.084,-15.646,-0.983,chr a,50600000
2.454,-15.11,-1.559,chr a,50700000
3.628,-14.779,-1.788,chr a,50800000
3.801,-15.246,-0.903,chr a,50900000
3.086,-15.885,-0.007,chr a,51000000
2.089,-15.486,0.048,chr a,51100000
2.361,-15.154,0.197,chr a,51200000
2.638,-15.256,0.552,chr a,51300000
2.986,-15.901,1.644,chr a,51400000
2.521,-15.275,1.501,chr a,51500000
2.273,-15.029,2.122,chr a,51600000
2.86,-15.673,3.287,chr a,51700000
3.496,-15.33,4.063,chr a,51800000
2.52,-15.365,4.654,chr a,51900000
1.7,-14.87,3.777,chr a,52000000
1.015,-15.045,2.933,chr a,52100000
0.466,-15.178,2.027,chr a,52200000
0.685,-15.716,1.131,chr a,52300000
0.629,-15.081,0.453,chr a,52400000
1.086,-14.168,1.33,chr a,52500000
1.004,-14.195,2.123,chr a,52600000
-0.107,-14.382,1.955,chr a,52700000
-0.514,-14.241,0.826,chr a,52800000
-0.09,-14.664,-0.097,chr a,52900000
-0.512,-15.779,-0.215,chr a,53000000
-1.748,-15.977,0.355,chr a,53100000
-1.503,-16.716,0.314,chr a,53200000
-1.619,-17.424,-0.602,chr a,53300000
-2.063,-17.556,-1.181,chr a,53400000
-1.149,-18.132,-0.543,chr a,53500000
-0.422,-18.263,-0.406,chr a,53600000
0.223,-17.221,-0.228,chr a,53700000
-0.376,-16.302,-0.114,chr a,53800000
0.553,-16.172,-0.985,chr a,53900000
1.373,-16.558,-1.85,chr a,54000000
1.517,-16.74,-2.369,chr a,54100000
1.112,-17.112,-1.81,chr a,54200000
0.133,-17.669,-1.806,chr a,54300000
-0.703,-17.931,-1.507,chr a,54400000
-0.158,-17.269,-0.987,chr a,54500000
0.573,-17.876,-0.142,chr a,54600000
0.168,-17.682,0.808,chr a,54700000
0.869,-17.006,1.11,chr a,54800000
1.582,-16.51,1.255,chr a,54900000
1.803,-16.82,2.574,chr a,55000000
1.515,-16.439,3.511,chr a,55100000
1.377,-15.169,3.219,chr a,55200000
1.563,-14.181,3.612,chr a,55300000
2.163,-13.055,3.05,chr a,55400000
1.478,-12.57,3.626,chr a,55500000
0.827,-13.374,3.688,chr a,55600000
1.596,-13.287,2.871,chr a,55700000
2.074,-12.381,4.674,chr a,55800000
1.329,-10.31,6.037,chr a,55900000
1.086,-9.257,5.922,chr a,56000000
0.227,-9.087,5.47,chr a,56100000
-0.259,-8.993,6.078,chr a,56200000
-1.069,-9.781,6.393,chr a,56300000
-0.009,-9.312,7.146,chr a,56400000
0.66,-8.681,7.893,chr a,56500000
0.739,-7.474,8.409,chr a,56600000
1.193,-6.696,7.963,chr a,56700000
1.199,-6.536,6.912,chr a,56800000
0.797,-7.506,6.541,chr a,56900000
1.166,-7.892,5.676,chr a,57000000
0.949,-7.825,4.585,chr a,57100000
1.113,-7.903,5.271,chr a,57200000
1.594,-7.414,6.357,chr a,57300000
2.421,-7.638,7.423,chr a,57400000
2.161,-8.345,8.164,chr a,57500000
2.449,-8.605,8.674,chr a,57600000
2.453,-8.088,8.519,chr a,57700000
2.724,-7.075,9.098,chr a,57800000
2.603,-7.641,9.684,chr a,57900000
1.434,-7.711,9.559,chr a,58000000
1.383,-7.708,10.301,chr a,58100000
1.445,-7.693,10.356,chr a,58200000
1.391,-6.496,10.62,chr a,58300000
1.849,-5.927,11.008,chr a,58400000
1.012,-5.792,10.434,chr a,58500000
0.902,-5.133,9.464,chr a,58600000
0.493,-4.295,8.937,chr a,58700000
-0.274,-4.576,9.566,chr a,58800000
-0.755,-4.712,10.444,chr a,58900000
-1.253,-4.072,11.032,chr a,59000000
-0.757,-3.101,11.354,chr a,59100000
0.018,-3.323,12.206,chr a,59200000
0.624,-3.238,12.461,chr a,59300000
0.801,-2.288,11.719,chr a,59400000
0.827,-2.713,11.84,chr a,59500000
0.922,-1.969,11.821,chr a,59600000
0.396,-1.873,10.809,chr a,59700000
0.051,-1.189,10.05,chr a,59800000
-0.422,-2.284,9.722,chr a,59900000
-1.039,-2.343,10.168,chr a,60000000
-0.088,-2.847,10.12,chr a,60100000
-0.628,-2.886,9.444,chr a,60200000
-1.781,-3.231,8.883,chr a,60300000
-1.17,-3.461,9.036,chr a,60400000
-0.761,-4.423,8.316,chr a,60500000
-0.859,-4.915,7.704,chr a,60600000
-0.537,-5.719,6.834,chr a,60700000
-0.282,-6.109,7.494,chr a,60800000
-0.451,-5.961,8.237,chr a,60900000
-0.691,-6.685,7.392,chr a,61000000
-1.287,-6.685,6.452,chr a,61100000
-1.694,-7.326,5.369,chr a,61200000
-2.081,-7.169,4.193,chr a,61300000
-2.995,-6.938,4.65,chr a,61400000
-2.525,-7.33,5.561,chr a,61500000
-1.998,-8.357,5.445,chr a,61600000
-1.232,-8.276,4.509,chr a,61700000
-0.883,-7.737,4.568,chr a,61800000
-0.677,-7.413,5.623,chr a,61900000
-0.006,-6.37,5.596,chr a,62000000
0.053,-5.948,5.714,chr a,62100000
-0.869,-5.767,4.989,chr a,62200000
-1.927,-5.546,4.988,chr a,62300000
-2.3,-5.579,5.103,chr a,62400000
-2.176,-6.157,6.313,chr a,62500000
-2.314,-5.805,6.771,chr a,62600000
-2.44,-5.122,6.764,chr a,62700000
-2.233,-5.587,7.737,chr a,62800000
-1.74,-6.07,8.3,chr a,62900000
0.255,-6.152,9.539,chr a,63000000
-0.159,-6.508,10.088,chr a,63100000
-0.463,-7.176,9.82,chr a,63200000
-1.61,-7.331,9.715,chr a,63300000
-1.501,-7.234,9.119,chr a,63400000
-2.112,-7.677,8.333,chr a,63500000
-3.205,-8.181,7.861,chr a,63600000
-3.408,-8.72,7.618,chr a,63700000
-3.516,-9.5,8.693,chr a,63800000
-2.415,-9.463,9.067,chr a,63900000
-1.368,-9.591,8.945,chr a,64000000
-1.44,-8.725,8.254,chr a,64100000
-1.208,-9.166,7.695,chr a,64200000
-1.756,-8.454,6.733,chr a,64300000
-2.174,-7.615,7.322,chr a,64400000
-1.611,-7.58,7.247,chr a,64500000
-2.267,-8.89,7.325,chr a,64600000
-2.777,-10.131,7.239,chr a,64700000
-2.389,-10.406,8.263,chr a,64800000
-2.156,-10.21,7.684,chr a,64900000
-3.538,-10.38,7.0,chr a,65000000
-2.844,-10.513,6.325,chr a,65100000
-3.096,-11.59,5.604,chr a,65200000
-2.767,-11.446,4.395,chr a,65300000
-3.24,-11.576,3.015,chr a,65400000
-4.163,-11.597,2.926,chr a,65500000
-4.593,-11.144,3.808,chr a,65600000
-4.396,-10.827,3.996,chr a,65700000
-3.256,-10.233,4.423,chr a,65800000
-3.21,-9.296,5.162,chr a,65900000
-2.476,-9.473,5.459,chr a,66000000
-0.853,-10.077,6.038,chr a,66100000
-0.332,-10.054,4.776,chr a,66200000
-0.758,-10.196,4.529,chr a,66300000
-1.508,-9.132,4.549,chr a,66400000
-2.09,-9.761,5.298,chr a,66500000
-2.036,-10.471,5.305,chr a,66600000
-1.87,-11.325,5.375,chr a,66700000
-1.569,-11.323,5.46,chr a,66800000
-1.743,-11.602,6.585,chr a,66900000
-2.626,-11.927,7.048,chr a,67000000
-3.272,-11.006,4.7,chr a,67100000
-3.285,-10.332,3.501,chr a,67200000
-2.215,-10.185,2.983,chr a,67300000
-1.853,-10.377,3.018,chr a,67400000
-1.706,-10.885,3.827,chr a,67500000
-0.955,-11.746,4.786,chr a,67600000
-0.635,-12.831,5.396,chr a,67700000
-0.091,-13.899,5.424,chr a,67800000
1.112,-14.227,5.496,chr a,67900000
0.126,-13.771,6.197,chr a,68000000
-0.568,-12.965,6.869,chr a,68100000
