x,y,z,chr,coord
4.725,-9.832,6.154,chr a,10300000
4.847,-10.001,6.131,chr a,10400000
3.855,-10.285,5.929,chr a,10500000
3.878,-11.111,5.297,chr a,10600000
4.613,-11.739,6.097,chr a,10700000
5.297,-11.801,7.042,chr a,10800000
5.789,-12.089,6.829,chr a,10900000
5.514,-11.854,5.777,chr a,11000000
5.39,-12.493,5.902,chr a,11100000
4.991,-11.618,6.576,chr a,11200000
4.187,-11.42,7.364,chr a,11300000
3.899,-12.45,7.707,chr a,11400000
3.229,-12.378,6.612,chr a,11500000
2.856,-12.41,6.225,chr a,11600000
1.442,-10.421,4.227,chr a,11700000
1.163,-10.293,3.524,chr a,11800000
1.424,-10.652,4.258,chr a,11900000
2.439,-10.705,4.737,chr a,12000000
2.57,-9.777,5.243,chr a,12100000
2.61,-10.76,4.425,chr a,12200000
2.712,-11.838,3.893,chr a,12300000
2.397,-12.271,4.855,chr a,12400000
1.875,-13.336,5.142,chr a,12500000
2.045,-13.654,5.369,chr a,12600000
3.481,-13.852,5.27,chr a,12700000
4.402,-13.098,4.983,chr a,12800000
4.621,-13.268,6.301,chr a,12900000
4.843,-13.332,7.505,chr a,13000000
4.031,-12.382,7.488,chr a,13100000
4.158,-13.302,6.361,chr a,13200000
4.435,-14.451,5.586,chr a,13300000
5.574,-14.423,4.755,chr a,13400000
6.311,-14.056,4.151,chr a,13500000
5.488,-14.021,3.563,chr a,13600000
4.635,-13.823,2.71,chr a,13700000
4.273,-14.799,2.392,chr a,13800000
4.039,-14.922,3.786,chr a,13900000
3.473,-14.058,3.614,chr a,14000000
3.83,-14.075,2.665,chr a,14100000
4.967,-14.903,3.319,chr a,14200000
5.781,-15.651,3.622,chr a,14300000
5.234,-15.79,4.577,chr a,14400000
5.788,-16.237,3.766,chr a,14500000
4.875,-16.634,4.011,chr a,14600000
4.702,-16.038,2.931,chr a,14700000
5.573,-15.607,2.065,chr a,14800000
6.299,-15.366,0.139,chr a,14900000
6.129,-15.054,-1.755,chr a,15000000
5.215,-14.771,-2.483,chr a,15100000
5.886,-15.057,-3.19,chr a,15200000
6.737,-14.726,-3.7,chr a,15300000
6.768,-14.152,-2.864,chr a,15400000
7.144,-15.11,-3.057,chr a,15500000
7.691,-15.494,-3.27,chr a,15600000
6.869,-16.574,-1.816,chr a,15700000
8.523,-18.914,-2.355,chr a,15800000
8.168,-18.886,-3.668,chr a,15900000
7.955,-18.504,-3.731,chr a,16000000
8.632,-18.549,-3.63,chr a,16100000
8.775,-17.505,-3.833,chr a,16200000
8.29,-16.813,-4.592,chr a,16300000
7.612,-16.824,-3.627,chr a,16400000
8.252,-16.764,-2.988,chr a,16500000
7.863,-16.98,-2.38,chr a,16600000
6.992,-17.233,-1.807,chr a,16700000
7.453,-16.188,-1.251,chr a,16800000
7.395,-15.805,-1.283,chr a,16900000
7.41,-16.348,-0.17,chr a,17000000
7.933,-17.582,0.403,chr a,17100000
8.723,-18.06,-0.062,chr a,17200000
8.471,-17.308,0.011,chr a,17300000
8.193,-17.482,-0.586,chr a,17400000
8.684,-17.031,-1.409,chr a,17500000
8.083,-16.131,-0.461,chr a,17600000
8.587,-14.581,0.549,chr a,17700000
9.257,-13.468,0.853,chr a,17800000
9.479,-13.301,1.082,chr a,17900000
9.984,-12.849,0.172,chr a,18000000
10.341,-11.785,0.307,chr a,18100000
10.146,-11.201,-0.647,chr a,18200000
9.867,-11.358,-2.016,chr a,18300000
9.913,-12.388,-2.235,chr a,18400000
8.938,-12.948,-2.453,chr a,18500000
8.75,-12.424,-3.438,chr a,18600000
9.614,-11.763,-3.434,chr a,18700000
9.529,-10.754,-3.807,chr a,18800000
9.472,-10.216,-2.916,chr a,18900000
9.929,-9.929,-2.061,chr a,19000000
10.188,-9.377,-0.983,chr a,19100000
10.993,-10.086,-0.782,chr a,19200000
11.189,-11.066,-1.218,chr a,19300000
11.404,-12.103,-1.136,chr a,19400000
11.359,-12.626,-2.041,chr a,19500000
12.384,-12.521,-1.781,chr a,19600000
12.877,-11.512,-1.738,chr a,19700000
13.203,-11.367,-2.539,chr a,19800000
12.438,-11.434,-3.392,chr a,19900000
11.578,-10.935,-3.033,chr a,20000000
11.101,-10.146,-2.852,chr a,20100000
12.209,-9.806,-2.596,chr a,20200000
12.369,-9.373,-3.218,chr a,20300000
12.353,-9.811,-2.092,chr a,20400000
12.905,-10.392,-1.455,chr a,20500000
12.876,-10.935,-0.613,chr a,20600000
12.631,-11.049,0.504,chr a,20700000
12.026,-11.115,1.002,chr a,20800000
11.636,-10.608,0.333,chr a,20900000
11.484,-10.01,-0.152,chr a,21000000
11.863,-9.296,-0.934,chr a,21100000
11.487,-8.46,-1.2,chr a,21200000
11.529,-8.397,-0.153,chr a,21300000
11.207,-8.902,0.713,chr a,21400000
11.525,-8.953,1.718,chr a,21500000
10.923,-8.896,1.374,chr a,21600000
10.28,-8.608,0.343,chr a,21700000
10.193,-8.802,0.474,chr a,21800000
10.672,-7.406,0.922,chr a,21900000
10.2,-6.306,1.697,chr a,22000000
9.877,-5.594,2.744,chr a,22100000
9.024,-5.711,3.647,chr a,22200000
8.868,-6.455,4.255,chr a,22300000
7.779,-6.848,4.237,chr a,22400000
7.219,-6.871,3.32,chr a,22500000
8.024,-6.199,2.504,chr a,22600000
8.362,-5.629,1.812,chr a,22700000
8.646,-6.683,1.885,chr a,22800000
8.813,-7.559,1.143,chr a,22900000
8.01,-7.435,1.041,chr a,23000000
9.006,-7.249,1.571,chr a,23100000
9.089,-7.373,2.705,chr a,23200000
8.365,-7.723,3.341,chr a,23300000
7.683,-7.644,2.688,chr a,23400000
8.443,-8.656,2.48,chr a,23500000
9.07,-8.779,2.12,chr a,23600000
9.988,-8.147,2.322,chr a,23700000
10.875,-7.608,2.748,chr a,23800000
10.026,-6.875,2.689,chr a,23900000
10.2,-7.107,3.84,chr a,24000000
10.572,-8.231,3.62,chr a,24100000
9.736,-8.755,2.709,chr a,24200000
10.005,-9.433,3.581,chr a,24300000
9.124,-8.988,4.211,chr a,24400000
8.834,-8.399,4.307,chr a,24500000
8.065,-8.923,4.073,chr a,24600000
6.832,-9.12,3.627,chr a,24700000
5.781,-9.751,3.502,chr a,24800000
5.926,-9.5,3.461,chr a,24900000
5.022,-9.357,2.819,chr a,25000000
5.408,-9.773,2.412,chr a,25100000
6.339,-9.758,1.936,chr a,25200000
6.899,-10.015,1.482,chr a,25300000
7.123,-10.378,2.331,chr a,25400000
7.527,-10.322,2.984,chr a,25500000
7.401,-9.277,2.906,chr a,25600000
7.523,-8.788,1.999,chr a,25700000
6.716,-8.594,1.0,chr a,25800000
6.368,-8.518,0.558,chr a,25900000
5.38,-8.987,0.538,chr a,26000000
4.965,-8.604,0.501,chr a,26100000
4.313,-8.132,1.456,chr a,26200000
4.45,-7.794,2.553,chr a,26300000
5.661,-8.075,2.217,chr a,26400000
5.884,-7.893,2.428,chr a,26500000
5.502,-6.987,2.905,chr a,26600000
5.922,-6.21,2.267,chr a,26700000
6.566,-6.928,1.445,chr a,26800000
6.751,-6.921,1.501,chr a,26900000
5.557,-6.719,0.922,chr a,27000000
5.133,-6.886,0.488,chr a,27100000
5.188,-6.577,-0.651,chr a,27200000
5.453,-7.076,-1.534,chr a,27300000
5.675,-8.07,-1.261,chr a,27400000
6.258,-8.929,-0.778,chr a,27500000
5.489,-9.679,-1.167,chr a,27600000
4.431,-9.306,-1.223,chr a,27700000
4.359,-8.32,-0.66,chr a,27800000
4.011,-7.27,-0.266,chr a,27900000
3.592,-6.945,0.066,chr a,28000000
2.964,-6.812,0.862,chr a,28100000
4.135,-6.6,1.002,chr a,28200000
4.745,-6.223,1.979,chr a,28300000
4.108,-5.591,2.736,chr a,28400000
3.435,-5.026,2.401,chr a,28500000
2.655,-5.792,2.353,chr a,28600000
3.24,-6.774,2.69,chr a,28700000
2.208,-6.816,2.984,chr a,28800000
1.282,-7.099,2.788,chr a,28900000
0.97,-7.858,2.12,chr a,29000000
1.691,-7.704,1.042,chr a,29100000
2.266,-8.516,0.875,chr a,29200000
3.045,-9.216,0.493,chr a,29300000
3.526,-10.383,1.103,chr a,29400000
4.009,-9.957,1.206,chr a,29500000
3.726,-9.619,2.1,chr a,29600000
3.572,-10.429,2.77,chr a,29700000
4.066,-10.436,3.822,chr a,29800000
4.139,-10.751,3.47,chr a,29900000
2.34,-10.197,2.613,chr a,30000000
1.967,-9.441,1.885,chr a,30100000
2.632,-8.548,2.213,chr a,30200000
2.69,-8.569,2.379,chr a,30300000
2.064,-8.915,3.651,chr a,30400000
1.049,-9.001,3.322,chr a,30500000
0.841,-12.67,4.145,chr a,30600000
0.279,-13.91,4.023,chr a,30700000
0.252,-14.293,3.652,chr a,30800000
-0.355,-14.055,2.686,chr a,30900000
-1.639,-13.399,1.778,chr a,31000000
-1.385,-12.612,1.312,chr a,31100000
-1.096,-11.295,1.237,chr a,31200000
-0.821,-10.314,1.312,chr a,31300000
-0.604,-9.288,1.246,chr a,31400000
0.235,-8.891,0.701,chr a,31500000
0.763,-9.702,0.292,chr a,31600000
0.207,-10.567,-0.143,chr a,31700000
-0.088,-9.743,-1.03,chr a,31800000
-0.508,-8.715,-1.076,chr a,31900000
0.257,-8.178,-1.668,chr a,32000000
0.94,-9.025,-1.807,chr a,32100000
0.675,-10.028,-1.841,chr a,32200000
0.822,-11.012,-1.465,chr a,32300000
0.802,-11.542,-0.695,chr a,32400000
0.529,-11.53,0.334,chr a,32500000
0.124,-12.241,1.243,chr a,32600000
0.189,-12.953,2.273,chr a,32700000
0.306,-12.627,1.709,chr a,32800000
-0.094,-12.881,0.731,chr a,32900000
0.479,-13.209,-0.142,chr a,33000000
0.462,-13.315,0.371,chr a,33100000
-0.181,-14.188,0.949,chr a,33200000
-0.592,-14.83,1.238,chr a,33300000
-1.024,-15.787,1.39,chr a,33400000
-0.913,-15.444,1.328,chr a,33500000
1.883,-17.009,1.077,chr a,33600000
2.743,-17.253,1.515,chr a,33700000
3.123,-17.966,1.787,chr a,33800000
3.769,-18.352,0.816,chr a,33900000
4.597,-18.247,1.73,chr a,34000000
4.026,-17.697,2.613,chr a,34100000
4.944,-17.864,2.901,chr a,34200000
4.29,-17.177,2.274,chr a,34300000
4.409,-16.742,2.902,chr a,34400000
5.232,-16.46,2.066,chr a,34500000
6.158,-16.146,1.754,chr a,34600000
6.213,-15.816,1.369,chr a,34700000
6.662,-16.487,1.363,chr a,34800000
5.313,-16.119,1.088,chr a,34900000
4.916,-15.395,0.286,chr a,35000000
4.525,-15.674,-0.319,chr a,35100000
4.948,-16.572,0.275,chr a,35200000
5.71,-16.241,-0.331,chr a,35300000
6.072,-16.976,-0.431,chr a,35400000
6.147,-16.363,-0.505,chr a,35500000
6.419,-17.38,-0.593,chr a,35600000
6.463,-17.463,-0.65,chr a,35700000
6.406,-17.464,1.08,chr a,35800000
5.81,-18.023,1.195,chr a,35900000
6.198,-17.811,1.163,chr a,36000000
6.512,-17.882,1.941,chr a,36100000
6.932,-18.296,2.55,chr a,36200000
7.199,-17.292,2.823,chr a,36300000
6.25,-17.776,3.287,chr a,36400000
6.781,-18.396,4.557,chr a,36500000
7.093,-18.22,5.601,chr a,36600000
7.671,-18.121,5.242,chr a,36700000
7.038,-17.946,4.352,chr a,36800000
7.135,-16.876,4.438,chr a,36900000
7.749,-16.677,5.005,chr a,37000000
7.418,-16.572,5.432,chr a,37100000
7.587,-16.291,6.172,chr a,37200000
7.352,-15.334,6.901,chr a,37300000
7.698,-15.406,7.214,chr a,37400000
8.565,-15.32,7.172,chr a,37500000
8.725,-14.99,6.62,chr a,37600000
9.431,-14.072,6.262,chr a,37700000
9.204,-13.215,5.467,chr a,37800000
9.24,-12.264,5.546,chr a,37900000
9.931,-12.587,4.779,chr a,38000000
9.672,-12.59,4.242,chr a,38100000
9.287,-11.718,4.336,chr a,38200000
10.242,-11.237,3.713,chr a,38300000
10.161,-10.907,4.054,chr a,38400000
9.696,-10.425,4.904,chr a,38500000
9.443,-10.381,5.575,chr a,38600000
8.589,-11.223,5.439,chr a,38700000
7.757,-11.047,5.85,chr a,38800000
7.782,-9.985,6.451,chr a,38900000
6.738,-9.376,6.286,chr a,39000000
6.469,-9.223,6.36,chr a,39100000
5.482,-8.714,7.321,chr a,39200000
6.011,-8.549,7.671,chr a,39300000
6.06,-8.602,8.565,chr a,39400000
5.755,-9.787,8.734,chr a,39500000
6.001,-10.683,7.62,chr a,39600000
5.612,-10.047,7.577,chr a,39700000
6.542,-10.754,7.35,chr a,39800000
7.392,-10.526,8.083,chr a,39900000
7.108,-10.25,7.536,chr a,40000000
8.314,-9.045,5.653,chr a,40100000
7.758,-9.656,5.16,chr a,40200000
7.291,-9.696,4.813,chr a,40300000
6.971,-8.784,3.79,chr a,40400000
6.729,-9.945,4.786,chr a,40500000
6.538,-10.982,5.767,chr a,40600000
6.819,-10.895,4.518,chr a,40700000
7.228,-11.317,2.975,chr a,40800000
7.89,-11.906,2.235,chr a,40900000
6.988,-11.888,1.122,chr a,41000000
6.496,-12.711,0.82,chr a,41100000
5.685,-12.768,0.786,chr a,41200000
6.275,-12.492,0.032,chr a,41300000
5.382,-12.078,-0.873,chr a,41400000
5.109,-11.569,-1.56,chr a,41500000
6.07,-11.426,-1.447,chr a,41600000
6.855,-12.649,-1.546,chr a,41700000
6.726,-12.973,-0.598,chr a,41800000
5.838,-13.883,-0.924,chr a,41900000
5.386,-13.952,-0.408,chr a,42000000
4.874,-14.342,0.338,chr a,42100000
5.325,-14.17,1.348,chr a,42200000
5.853,-14.345,1.632,chr a,42300000
6.653,-14.658,1.106,chr a,42400000
6.719,-14.902,0.056,chr a,42500000
6.891,-13.591,0.474,chr a,42600000
5.893,-13.057,1.11,chr a,42700000
5.1,-12.957,2.052,chr a,42800000
4.678,-12.432,2.428,chr a,42900000
5.615,-12.912,2.247,chr a,43000000
7.429,-11.594,4.389,chr a,43100000
6.93,-12.084,4.837,chr a,43200000
6.914,-11.18,4.015,chr a,43300000
5.69,-11.3,3.553,chr a,43400000
5.778,-12.225,4.116,chr a,43500000
6.71,-12.452,3.694,chr a,43600000
5.691,-12.034,3.87,chr a,43700000
6.596,-12.53,2.95,chr a,43800000
6.946,-13.358,2.448,chr a,43900000
8.23,-13.485,2.597,chr a,44000000
7.613,-13.132,2.27,chr a,44100000
7.699,-13.214,2.039,chr a,44200000
7.858,-13.345,0.783,chr a,44300000
8.44,-12.926,-0.134,chr a,44400000
8.804,-12.38,-0.666,chr a,44500000
7.726,-12.205,-0.686,chr a,44600000
7.645,-11.827,-0.447,chr a,44700000
7.298,-10.694,-0.343,chr a,44800000
7.763,-10.853,0.48,chr a,44900000
8.762,-11.368,0.526,chr a,45000000
9.156,-11.838,0.925,chr a,45100000
9.547,-11.766,1.365,chr a,45200000
9.575,-12.082,2.431,chr a,45300000
10.14,-12.808,2.805,chr a,45400000
9.373,-12.496,2.483,chr a,45500000
8.326,-12.098,1.35,chr a,45600000
7.225,-11.846,1.257,chr a,45700000
6.128,-11.626,1.965,chr a,45800000
5.556,-11.174,2.049,chr a,45900000
5.47,-11.262,1.303,chr a,46000000
5.925,-10.845,0.373,chr a,46100000
5.828,-10.878,0.547,chr a,46200000
5.004,-11.364,0.76,chr a,46300000
4.134,-11.799,0.57,chr a,46400000
4.066,-12.88,0.648,chr a,46500000
3.95,-13.141,0.733,chr a,46600000
3.775,-13.266,1.298,chr a,46700000
3.247,-13.957,1.553,chr a,46800000
3.098,-13.815,1.424,chr a,46900000
2.746,-12.601,1.628,chr a,47000000
2.756,-11.976,1.83,chr a,47100000
3.148,-11.458,1.854,chr a,47200000
2.405,-10.876,0.78,chr a,47300000
2.358,-10.634,-0.318,chr a,47400000
3.242,-10.731,-0.808,chr a,47500000
3.295,-11.394,0.063,chr a,47600000
3.955,-11.568,2.247,chr a,47700000
4.016,-12.214,3.248,chr a,47800000
3.604,-12.209,3.375,chr a,47900000
3.102,-12.396,4.285,chr a,48000000
2.491,-11.843,3.522,chr a,48100000
2.412,-11.538,3.007,chr a,48200000
1.495,-11.51,2.467,chr a,48300000
1.716,-11.539,1.264,chr a,48400000
1.191,-10.73,1.755,chr a,48500000
1.374,-11.603,2.266,chr a,48600000
1.857,-12.72,1.23,chr a,48700000
2.268,-12.582,-0.017,chr a,48800000
1.753,-13.175,-1.081,chr a,48900000
1.994,-13.6,-1.474,chr a,49000000
2.493,-14.022,-0.23,chr a,49100000
2.259,-13.66,-0.044,chr a,49200000
2.417,-12.635,0.117,chr a,49300000
3.351,-12.538,-1.022,chr a,49400000
3.258,-12.863,-1.968,chr a,49500000
3.912,-13.317,-1.267,chr a,49600000
3.547,-13.868,-0.435,chr a,49700000
4.325,-15.383,1.483,chr a,49800000
3.816,-15.733,1.27,chr a,49900000
3.499,-16.597,0.504,chr a,50000000
2.897,-16.863,-0.604,chr a,50100000
3.243,-16.968,-1.853,chr a,50200000
3.283,-16.476,-2.719,chr a,50300000
3.094,-15.89,-2.049,chr a,50400000
2.918,-16.221,-0.799,chr a,50500000
2.086,-15.674,-1.036,chr a,50600000
2.373,-15.243,-1.582,chr a,50700000
3.368,-14.773,-2.009,chr a,50800000
3.781,-15.227,-1.087,chr a,50900000
3.151,-15.896,-0.114,chr a,51000000
2.129,-15.598,0.032,chr a,51100000
2.265,-15.389,0.191,chr a,51200000
2.752,-15.383,0.545,chr a,51300000
3.092,-16.001,1.619,chr a,51400000
2.68,-15.336,1.433,chr a,51500000
2.34,-15.005,2.065,chr a,51600000
2.49,-15.264,4.486,chr a,51700000
3.486,-15.26,4.031,chr a,51800000
2.914,-15.812,3.306,chr a,51900000
2.141,-15.072,2.624,chr a,52000000
1.102,-15.156,2.596,chr a,52100000
0.511,-15.458,1.789,chr a,52200000
0.54,-15.939,0.955,chr a,52300000
0.654,-15.195,0.216,chr a,52400000
1.218,-14.31,1.106,chr a,52500000
1.3,-14.345,1.695,chr a,52600000
0.083,-14.544,1.788,chr a,52700000
-0.425,-14.415,0.744,chr a,52800000
-0.152,-14.829,-0.212,chr a,52900000
-0.669,-15.882,-0.365,chr a,53000000
-1.797,-15.913,0.354,chr a,53100000
-1.483,-16.756,0.292,chr a,53200000
-1.533,-17.568,-0.531,chr a,53300000
-1.898,-17.794,-1.13,chr a,53400000
-0.975,-18.266,-0.485,chr a,53500000
-0.123,-18.44,-0.42,chr a,53600000
0.252,-17.256,-0.284,chr a,53700000
-0.437,-16.32,-0.305,chr a,53800000
0.511,-16.25,-1.113,chr a,53900000
1.4,-16.705,-1.852,chr a,54000000
1.526,-16.858,-2.393,chr a,54100000
1.176,-17.23,-1.8,chr a,54200000
0.17,-17.803,-1.794,chr a,54300000
-0.582,-18.04,-1.449,chr a,54400000
-0.134,-17.258,-0.905,chr a,54500000
0.527,-17.694,0.013,chr a,54600000
0.093,-17.611,0.968,chr a,54700000
0.937,-17.118,1.263,chr a,54800000
1.654,-16.564,1.379,chr a,54900000
1.709,-16.828,2.641,chr a,55000000
1.486,-16.446,3.578,chr a,55100000
1.401,-15.18,3.246,chr a,55200000
1.728,-14.229,3.704,chr a,55300000
2.333,-13.119,3.274,chr a,55400000
1.593,-12.518,3.897,chr a,55500000
1.395,-13.322,3.207,chr a,55600000
1.671,-13.347,2.722,chr a,55700000
1.664,-12.077,5.151,chr a,55800000
1.149,-10.645,6.097,chr a,55900000
1.261,-9.416,5.925,chr a,56000000
0.622,-9.152,5.243,chr a,56100000
-0.041,-9.02,6.079,chr a,56200000
-0.826,-9.897,6.327,chr a,56300000
0.169,-9.556,7.16,chr a,56400000
0.682,-9.215,7.991,chr a,56500000
0.582,-7.987,8.483,chr a,56600000
0.083,-7.717,8.231,chr a,56700000
-0.067,-7.748,7.111,chr a,56800000
0.181,-8.204,6.471,chr a,56900000
1.005,-7.983,5.744,chr a,57000000
0.959,-7.665,4.679,chr a,57100000
1.266,-7.688,5.354,chr a,57200000
1.645,-7.158,6.452,chr a,57300000
2.256,-7.572,7.604,chr a,57400000
1.988,-8.414,8.345,chr a,57500000
2.437,-8.585,8.772,chr a,57600000
2.591,-8.003,8.545,chr a,57700000
2.665,-7.04,9.145,chr a,57800000
2.608,-7.683,9.806,chr a,57900000
1.43,-7.718,9.693,chr a,58000000
1.331,-7.714,10.389,chr a,58100000
1.431,-7.713,10.439,chr a,58200000
1.37,-6.455,10.572,chr a,58300000
1.809,-5.899,11.009,chr a,58400000
1.035,-5.786,10.362,chr a,58500000
1.016,-5.132,9.43,chr a,58600000
0.611,-4.365,8.996,chr a,58700000
-0.206,-4.648,9.595,chr a,58800000
-0.73,-4.709,10.437,chr a,58900000
-1.23,-4.035,10.945,chr a,59000000
-0.727,-3.114,11.313,chr a,59100000
0.042,-3.348,12.14,chr a,59200000
0.629,-3.217,12.477,chr a,59300000
0.798,-2.263,11.76,chr a,59400000
0.801,-2.73,11.852,chr a,59500000
0.94,-1.979,11.739,chr a,59600000
0.454,-1.886,10.756,chr a,59700000
0.177,-1.196,10.035,chr a,59800000
-0.327,-2.299,9.681,chr a,59900000
-0.948,-2.343,10.139,chr a,60000000
0.002,-2.887,10.087,chr a,60100000
-0.55,-2.939,9.401,chr a,60200000
-1.756,-3.264,8.919,chr a,60300000
-1.087,-3.462,8.995,chr a,60400000
-0.723,-4.451,8.329,chr a,60500000
-0.885,-4.935,7.81,chr a,60600000
-0.606,-5.872,6.942,chr a,60700000
-0.279,-6.12,7.575,chr a,60800000
-0.508,-5.939,8.312,chr a,60900000
-0.896,-6.561,7.474,chr a,61000000
-1.427,-6.723,6.528,chr a,61100000
-1.861,-7.384,5.494,chr a,61200000
-2.369,-7.189,4.412,chr a,61300000
-3.31,-7.013,4.761,chr a,61400000
-2.557,-7.456,5.53,chr a,61500000
-2.021,-8.427,5.259,chr a,61600000
-1.461,-8.075,4.226,chr a,61700000
-0.969,-7.682,4.401,chr a,61800000
-0.684,-7.507,5.448,chr a,61900000
-0.116,-6.49,5.672,chr a,62000000
0.192,-6.096,5.965,chr a,62100000
-0.753,-5.901,5.193,chr a,62200000
-1.779,-5.692,5.022,chr a,62300000
-2.393,-5.689,5.234,chr a,62400000
-2.44,-6.289,6.461,chr a,62500000
-2.334,-5.706,6.44,chr a,62600000
-2.405,-5.129,6.803,chr a,62700000
-2.262,-5.57,7.794,chr a,62800000
-1.922,-6.144,8.217,chr a,62900000
0.184,-6.263,9.479,chr a,63000000
-0.149,-6.55,10.106,chr a,63100000
-0.547,-7.184,9.862,chr a,63200000
-1.683,-7.329,9.675,chr a,63300000
-1.571,-7.245,9.083,chr a,63400000
-2.041,-7.875,8.331,chr a,63500000
-3.088,-8.352,7.713,chr a,63600000
-3.605,-8.935,7.616,chr a,63700000
-3.662,-9.928,8.564,chr a,63800000
-2.469,-9.859,8.908,chr a,63900000
-1.294,-9.72,8.968,chr a,64000000
-1.375,-8.902,8.247,chr a,64100000
-1.123,-9.252,7.712,chr a,64200000
-1.733,-8.586,6.664,chr a,64300000
-2.253,-7.818,7.329,chr a,64400000
-1.504,-7.634,7.176,chr a,64500000
-2.121,-8.94,7.157,chr a,64600000
-2.668,-10.147,7.105,chr a,64700000
-2.372,-10.275,8.255,chr a,64800000
-2.05,-10.279,7.584,chr a,64900000
-3.164,-10.588,6.946,chr a,65000000
-2.159,-10.888,6.406,chr a,65100000
-2.62,-11.588,5.696,chr a,65200000
-3.095,-11.259,4.527,chr a,65300000
-4.042,-11.657,2.931,chr a,65400000
-4.506,-11.301,2.58,chr a,65500000
-4.244,-10.732,3.322,chr a,65600000
-3.759,-10.278,3.383,chr a,65700000
-3.467,-10.399,4.451,chr a,65800000
-3.245,-9.412,5.054,chr a,65900000
-2.741,-9.573,5.43,chr a,66000000
-0.755,-10.099,5.924,chr a,66100000
-0.252,-9.732,4.712,chr a,66200000
-0.737,-9.779,4.485,chr a,66300000
-1.605,-8.946,4.904,chr a,66400000
-2.077,-9.804,5.359,chr a,66500000
-1.863,-10.338,4.97,chr a,66600000
-1.879,-11.091,4.604,chr a,66700000
-1.747,-10.709,4.159,chr a,66800000
-1.327,-10.198,3.361,chr a,66900000
-1.263,-9.575,2.948,chr a,67000000
-2.256,-9.798,3.405,chr a,67100000
-3.056,-10.154,2.851,chr a,67200000
-2.41,-11.045,2.295,chr a,67300000
-2.404,-11.6,2.729,chr a,67400000
-2.525,-11.581,3.778,chr a,67500000
-1.375,-11.658,4.497,chr a,67600000
-0.814,-12.623,5.173,chr a,67700000
-0.732,-13.297,5.425,chr a,67800000
0.575,-13.585,5.377,chr a,67900000
0.085,-12.776,4.655,chr a,68000000
-0.003,-11.605,4.278,chr a,68100000
-0.173,-10.725,3.133,chr a,68200000
