x,y,z,chr,coord
5.109,-6.815,4.643,chr a,7700000
4.198,-7.322,4.262,chr a,7800000
3.699,-7.591,4.744,chr a,7900000
2.84,-7.917,5.017,chr a,8000000
2.27,-6.725,4.905,chr a,8100000
2.338,-6.67,4.892,chr a,8200000
3.257,-5.934,4.155,chr a,8300000
4.185,-5.762,4.781,chr a,8400000
3.947,-6.339,5.811,chr a,8500000
3.853,-6.771,6.783,chr a,8600000
3.783,-6.576,5.998,chr a,8700000
4.249,-5.322,6.059,chr a,8800000
4.759,-4.992,5.941,chr a,8900000
4.195,-4.467,5.163,chr a,9000000
3.246,-4.896,5.034,chr a,9100000
2.24,-5.347,5.467,chr a,9200000
2.015,-5.506,6.463,chr a,9300000
2.977,-6.128,7.137,chr a,9400000
4.317,-7.624,7.706,chr a,9500000
3.602,-7.266,7.726,chr a,9600000
4.241,-8.297,8.158,chr a,9700000
4.522,-8.272,8.943,chr a,9800000
3.9,-8.295,9.879,chr a,9900000
4.46,-9.446,9.4,chr a,10000000
3.857,-9.774,8.308,chr a,10100000
4.241,-9.556,7.161,chr a,10200000
4.535,-9.889,6.056,chr a,10300000
4.623,-10.016,5.998,chr a,10400000
3.557,-10.306,5.913,chr a,10500000
3.68,-11.091,5.216,chr a,10600000
4.523,-11.726,5.986,chr a,10700000
4.979,-11.632,6.978,chr a,10800000
5.689,-12.121,6.768,chr a,10900000
5.255,-11.907,5.763,chr a,11000000
5.291,-12.436,5.911,chr a,11100000
4.833,-11.583,6.532,chr a,11200000
4.077,-11.47,7.352,chr a,11300000
3.771,-12.478,7.665,chr a,11400000
3.258,-12.464,6.487,chr a,11500000
3.07,-12.423,6.162,chr a,11600000
1.524,-9.796,4.321,chr a,11700000
1.116,-10.134,3.294,chr a,11800000
1.096,-10.986,3.799,chr a,11900000
1.894,-10.973,4.657,chr a,12000000
2.003,-9.939,5.057,chr a,12100000
2.188,-10.871,4.319,chr a,12200000
2.505,-11.785,3.635,chr a,12300000
2.385,-12.384,4.536,chr a,12400000
2.09,-13.422,5.003,chr a,12500000
2.334,-13.829,5.393,chr a,12600000
3.589,-14.052,5.392,chr a,12700000
4.384,-13.24,5.067,chr a,12800000
4.67,-13.35,6.371,chr a,12900000
4.928,-13.327,7.608,chr a,13000000
4.055,-12.47,7.6,chr a,13100000
4.23,-13.406,6.462,chr a,13200000
4.726,-14.351,5.426,chr a,13300000
5.71,-14.277,4.682,chr a,13400000
6.337,-13.878,3.979,chr a,13500000
5.445,-13.992,3.515,chr a,13600000
4.517,-13.76,2.717,chr a,13700000
4.219,-14.727,2.393,chr a,13800000
4.008,-14.886,3.812,chr a,13900000
3.421,-13.973,3.716,chr a,14000000
3.802,-13.98,2.715,chr a,14100000
4.977,-14.862,3.4,chr a,14200000
5.802,-15.602,3.699,chr a,14300000
5.182,-15.801,4.588,chr a,14400000
5.838,-16.179,3.853,chr a,14500000
4.918,-16.591,4.101,chr a,14600000
4.661,-16.03,2.979,chr a,14700000
5.547,-15.579,2.166,chr a,14800000
6.366,-15.28,0.207,chr a,14900000
6.748,-14.817,-1.384,chr a,15000000
5.952,-14.57,-2.369,chr a,15100000
6.588,-14.786,-2.817,chr a,15200000
7.276,-14.268,-3.424,chr a,15300000
7.582,-14.022,-2.484,chr a,15400000
7.858,-14.919,-2.826,chr a,15500000
7.977,-15.356,-3.509,chr a,15600000
6.914,-16.505,-1.826,chr a,15700000
8.657,-18.926,-2.308,chr a,15800000
8.439,-19.013,-3.608,chr a,15900000
8.116,-18.626,-3.574,chr a,16000000
8.697,-18.48,-3.578,chr a,16100000
8.915,-17.473,-3.773,chr a,16200000
8.456,-16.798,-4.536,chr a,16300000
7.754,-16.758,-3.591,chr a,16400000
8.42,-16.669,-2.93,chr a,16500000
7.941,-16.816,-2.345,chr a,16600000
7.021,-17.081,-1.824,chr a,16700000
7.46,-16.06,-1.217,chr a,16800000
7.334,-15.665,-1.246,chr a,16900000
7.421,-16.262,-0.133,chr a,17000000
7.912,-17.496,0.482,chr a,17100000
8.718,-18.086,0.062,chr a,17200000
8.371,-17.228,0.06,chr a,17300000
8.197,-17.377,-0.618,chr a,17400000
8.717,-16.929,-1.357,chr a,17500000
8.027,-15.99,-0.427,chr a,17600000
8.015,-14.66,0.138,chr a,17700000
8.233,-13.328,0.502,chr a,17800000
8.683,-13.038,1.043,chr a,17900000
9.689,-12.833,0.752,chr a,18000000
9.948,-11.681,0.693,chr a,18100000
10.34,-11.605,-0.402,chr a,18200000
9.449,-11.654,-1.564,chr a,18300000
8.756,-11.142,-2.213,chr a,18400000
7.922,-11.1,-2.889,chr a,18500000
7.908,-12.191,-3.235,chr a,18600000
8.922,-12.419,-2.778,chr a,18700000
9.847,-12.181,-3.307,chr a,18800000
10.447,-11.958,-2.461,chr a,18900000
10.623,-11.303,-1.578,chr a,19000000
10.126,-10.407,-0.542,chr a,19100000
10.185,-9.96,-0.325,chr a,19200000
9.446,-9.739,-1.057,chr a,19300000
9.496,-9.638,-2.139,chr a,19400000
9.69,-10.239,-2.856,chr a,19500000
10.669,-10.297,-2.248,chr a,19600000
11.621,-10.62,-1.527,chr a,19700000
12.52,-11.461,-1.392,chr a,19800000
13.187,-12.007,-2.059,chr a,19900000
12.752,-11.412,-2.814,chr a,20000000
11.723,-11.433,-2.993,chr a,20100000
12.464,-10.502,-3.191,chr a,20200000
12.254,-9.652,-3.405,chr a,20300000
12.4,-9.85,-2.051,chr a,20400000
12.829,-10.217,-1.586,chr a,20500000
12.813,-10.791,-0.684,chr a,20600000
12.734,-10.876,0.564,chr a,20700000
12.201,-11.022,1.109,chr a,20800000
11.546,-10.582,0.362,chr a,20900000
11.579,-10.111,-0.218,chr a,21000000
11.456,-9.237,-0.864,chr a,21100000
10.998,-8.358,-0.7,chr a,21200000
11.053,-8.518,0.138,chr a,21300000
11.154,-9.173,1.069,chr a,21400000
11.536,-8.921,1.923,chr a,21500000
10.808,-9.319,1.756,chr a,21600000
10.137,-9.295,0.736,chr a,21700000
10.185,-9.603,0.833,chr a,21800000
10.241,-7.907,1.069,chr a,21900000
10.038,-6.666,1.843,chr a,22000000
9.822,-5.818,2.89,chr a,22100000
8.976,-5.873,3.836,chr a,22200000
8.83,-6.579,4.413,chr a,22300000
7.761,-6.882,4.354,chr a,22400000
7.131,-6.81,3.41,chr a,22500000
7.965,-6.293,2.641,chr a,22600000
8.379,-5.606,2.068,chr a,22700000
8.441,-6.653,2.052,chr a,22800000
8.549,-7.529,1.255,chr a,22900000
7.728,-7.626,0.991,chr a,23000000
8.653,-7.379,1.694,chr a,23100000
8.887,-7.595,2.873,chr a,23200000
8.111,-7.799,3.486,chr a,23300000
7.459,-7.681,2.779,chr a,23400000
8.232,-8.611,2.56,chr a,23500000
8.947,-8.84,2.206,chr a,23600000
9.796,-8.375,2.424,chr a,23700000
10.645,-7.794,2.835,chr a,23800000
9.747,-7.066,2.774,chr a,23900000
10.064,-7.229,3.94,chr a,24000000
10.429,-8.259,3.798,chr a,24100000
9.534,-8.793,2.92,chr a,24200000
9.943,-9.537,3.723,chr a,24300000
8.95,-9.1,4.219,chr a,24400000
8.689,-8.519,4.451,chr a,24500000
7.942,-9.039,4.173,chr a,24600000
6.741,-9.13,3.638,chr a,24700000
5.803,-9.777,3.349,chr a,24800000
6.022,-9.502,3.332,chr a,24900000
5.149,-9.4,2.623,chr a,25000000
5.483,-9.765,2.327,chr a,25100000
6.406,-9.864,1.89,chr a,25200000
7.133,-10.217,1.46,chr a,25300000
7.171,-10.522,2.377,chr a,25400000
7.63,-10.401,3.071,chr a,25500000
7.484,-9.475,2.981,chr a,25600000
7.443,-8.902,2.088,chr a,25700000
6.633,-8.782,1.013,chr a,25800000
6.327,-8.886,0.487,chr a,25900000
5.299,-8.991,0.544,chr a,26000000
4.993,-8.415,0.44,chr a,26100000
4.322,-7.991,1.34,chr a,26200000
4.463,-7.808,2.518,chr a,26300000
5.612,-8.12,2.195,chr a,26400000
5.867,-7.877,2.512,chr a,26500000
5.451,-6.992,2.904,chr a,26600000
5.811,-6.318,2.173,chr a,26700000
6.257,-7.251,1.219,chr a,26800000
6.634,-7.036,1.479,chr a,26900000
5.518,-6.534,0.943,chr a,27000000
5.094,-6.607,0.402,chr a,27100000
5.189,-6.453,-0.737,chr a,27200000
5.501,-7.113,-1.516,chr a,27300000
5.78,-8.075,-1.233,chr a,27400000
6.25,-9.016,-0.825,chr a,27500000
5.357,-9.678,-1.303,chr a,27600000
4.379,-9.19,-1.244,chr a,27700000
4.391,-8.216,-0.673,chr a,27800000
3.967,-7.166,-0.375,chr a,27900000
3.54,-6.597,-0.035,chr a,28000000
2.928,-6.742,0.806,chr a,28100000
4.095,-6.509,0.94,chr a,28200000
4.664,-6.13,2.018,chr a,28300000
3.998,-5.63,2.864,chr a,28400000
3.295,-5.055,2.669,chr a,28500000
2.637,-5.831,2.332,chr a,28600000
3.199,-6.812,2.669,chr a,28700000
2.19,-6.84,2.951,chr a,28800000
1.256,-7.215,2.822,chr a,28900000
1.06,-7.99,2.121,chr a,29000000
1.701,-7.678,1.033,chr a,29100000
2.3,-8.45,0.774,chr a,29200000
3.022,-9.153,0.247,chr a,29300000
3.483,-10.347,0.819,chr a,29400000
4.02,-9.856,1.049,chr a,29500000
3.844,-9.547,1.861,chr a,29600000
3.652,-10.352,2.484,chr a,29700000
3.951,-10.437,3.661,chr a,29800000
4.078,-10.707,3.189,chr a,29900000
2.3,-10.213,2.37,chr a,30000000
2.033,-9.462,1.7,chr a,30100000
2.682,-8.596,2.013,chr a,30200000
2.792,-8.536,2.258,chr a,30300000
2.316,-8.72,3.526,chr a,30400000
1.368,-9.122,3.292,chr a,30500000
0.694,-13.014,4.101,chr a,30600000
0.089,-14.066,4.195,chr a,30700000
-0.106,-14.621,3.785,chr a,30800000
-0.665,-13.998,2.855,chr a,30900000
-1.802,-13.549,2.055,chr a,31000000
-1.387,-12.732,1.542,chr a,31100000
-1.198,-11.445,1.332,chr a,31200000
-0.552,-10.939,0.572,chr a,31300000
0.104,-10.673,-0.257,chr a,31400000
0.564,-9.72,-0.318,chr a,31500000
0.48,-9.214,0.637,chr a,31600000
-0.335,-9.502,1.347,chr a,31700000
-0.918,-8.468,1.135,chr a,31800000
-1.148,-7.97,0.191,chr a,31900000
-1.255,-6.886,0.509,chr a,32000000
-1.022,-7.08,1.578,chr a,32100000
-0.924,-7.926,2.132,chr a,32200000
-0.582,-8.793,2.688,chr a,32300000
-0.357,-9.691,2.585,chr a,32400000
-0.291,-10.685,2.504,chr a,32500000
-0.223,-11.698,2.28,chr a,32600000
-0.133,-12.777,2.827,chr a,32700000
0.197,-12.545,2.286,chr a,32800000
-0.045,-12.606,1.18,chr a,32900000
0.33,-12.414,0.549,chr a,33000000
0.351,-12.927,0.991,chr a,33100000
-0.157,-13.937,1.219,chr a,33200000
-0.585,-14.735,1.351,chr a,33300000
-0.963,-15.63,1.392,chr a,33400000
-0.824,-15.306,1.365,chr a,33500000
1.899,-16.996,1.079,chr a,33600000
2.766,-17.234,1.465,chr a,33700000
3.161,-17.991,1.804,chr a,33800000
3.826,-18.299,0.826,chr a,33900000
4.664,-18.221,1.736,chr a,34000000
4.019,-17.67,2.551,chr a,34100000
4.922,-17.862,2.929,chr a,34200000
4.332,-17.201,2.322,chr a,34300000
4.411,-16.763,2.965,chr a,34400000
5.273,-16.413,2.156,chr a,34500000
6.181,-16.065,1.826,chr a,34600000
6.327,-15.84,1.388,chr a,34700000
6.73,-16.396,1.448,chr a,34800000
5.341,-16.119,1.222,chr a,34900000
4.95,-15.416,0.44,chr a,35000000
4.522,-15.724,-0.135,chr a,35100000
4.98,-16.61,0.366,chr a,35200000
5.666,-16.157,-0.329,chr a,35300000
6.133,-16.906,-0.366,chr a,35400000
6.146,-16.36,-0.482,chr a,35500000
6.421,-17.307,-0.618,chr a,35600000
6.465,-17.359,-0.653,chr a,35700000
6.395,-17.387,1.119,chr a,35800000
5.818,-17.92,1.205,chr a,35900000
6.222,-17.765,1.206,chr a,36000000
6.556,-17.836,1.979,chr a,36100000
6.844,-18.225,2.552,chr a,36200000
7.219,-17.28,2.85,chr a,36300000
6.23,-17.773,3.321,chr a,36400000
6.786,-18.391,4.612,chr a,36500000
7.078,-18.245,5.672,chr a,36600000
7.672,-18.121,5.285,chr a,36700000
7.06,-17.983,4.388,chr a,36800000
7.12,-16.893,4.436,chr a,36900000
7.747,-16.715,5.011,chr a,37000000
7.376,-16.612,5.452,chr a,37100000
7.435,-16.352,6.172,chr a,37200000
7.171,-15.363,6.931,chr a,37300000
7.483,-15.697,7.336,chr a,37400000
8.303,-15.67,6.912,chr a,37500000
8.571,-15.122,6.621,chr a,37600000
9.28,-14.184,6.218,chr a,37700000
9.118,-13.225,5.528,chr a,37800000
9.16,-12.324,5.571,chr a,37900000
9.781,-12.655,4.749,chr a,38000000
9.523,-12.779,4.059,chr a,38100000
9.149,-11.908,4.316,chr a,38200000
10.128,-11.463,3.816,chr a,38300000
10.152,-11.107,4.123,chr a,38400000
9.672,-10.563,4.869,chr a,38500000
9.323,-10.45,5.539,chr a,38600000
8.509,-11.291,5.435,chr a,38700000
7.653,-11.18,5.782,chr a,38800000
7.665,-10.104,6.434,chr a,38900000
6.566,-9.483,6.27,chr a,39000000
6.304,-9.333,6.357,chr a,39100000
5.415,-8.843,7.304,chr a,39200000
5.921,-8.647,7.679,chr a,39300000
6.004,-8.718,8.594,chr a,39400000
5.731,-9.845,8.73,chr a,39500000
5.894,-10.728,7.634,chr a,39600000
5.48,-10.132,7.544,chr a,39700000
6.434,-10.852,7.386,chr a,39800000
7.289,-10.597,8.112,chr a,39900000
6.999,-10.261,7.512,chr a,40000000
8.183,-9.221,5.653,chr a,40100000
7.595,-9.842,5.09,chr a,40200000
7.059,-9.752,4.899,chr a,40300000
6.825,-8.878,3.854,chr a,40400000
6.642,-10.128,4.715,chr a,40500000
6.432,-11.101,5.787,chr a,40600000
6.1,-10.684,4.87,chr a,40700000
7.013,-11.384,2.845,chr a,40800000
7.595,-11.836,1.848,chr a,40900000
6.881,-11.952,0.855,chr a,41000000
6.302,-12.756,0.699,chr a,41100000
5.519,-12.72,0.745,chr a,41200000
6.101,-12.549,-0.086,chr a,41300000
5.195,-12.171,-0.993,chr a,41400000
4.947,-11.616,-1.866,chr a,41500000
5.828,-11.468,-1.588,chr a,41600000
6.567,-12.768,-1.685,chr a,41700000
6.452,-13.066,-0.727,chr a,41800000
5.406,-13.991,-0.848,chr a,41900000
5.195,-14.005,-0.396,chr a,42000000
4.793,-14.365,0.496,chr a,42100000
5.281,-14.139,1.444,chr a,42200000
5.775,-14.297,1.725,chr a,42300000
6.556,-14.58,1.242,chr a,42400000
6.616,-14.871,0.137,chr a,42500000
6.642,-13.57,0.427,chr a,42600000
5.728,-13.027,1.076,chr a,42700000
4.942,-12.912,1.976,chr a,42800000
4.544,-12.349,2.39,chr a,42900000
5.464,-12.807,2.16,chr a,43000000
7.258,-11.685,4.305,chr a,43100000
6.825,-12.087,4.672,chr a,43200000
6.863,-11.279,3.924,chr a,43300000
5.695,-11.272,3.308,chr a,43400000
5.588,-12.137,4.022,chr a,43500000
5.8,-12.187,4.019,chr a,43600000
5.423,-11.923,3.792,chr a,43700000
6.372,-12.284,2.783,chr a,43800000
6.781,-13.155,2.561,chr a,43900000
8.079,-13.456,2.768,chr a,44000000
7.323,-13.107,2.221,chr a,44100000
7.315,-13.155,2.123,chr a,44200000
7.651,-13.425,0.598,chr a,44300000
8.221,-13.039,-0.51,chr a,44400000
8.623,-12.49,-0.824,chr a,44500000
7.488,-12.319,-0.975,chr a,44600000
7.438,-11.876,-0.814,chr a,44700000
7.285,-10.685,-1.092,chr a,44800000
7.543,-10.725,-0.196,chr a,44900000
8.556,-11.133,-0.045,chr a,45000000
8.605,-11.447,0.316,chr a,45100000
8.884,-11.078,0.937,chr a,45200000
8.785,-11.54,1.983,chr a,45300000
9.429,-12.418,2.364,chr a,45400000
9.224,-12.668,2.121,chr a,45500000
8.21,-12.238,1.283,chr a,45600000
7.113,-11.823,1.012,chr a,45700000
5.837,-11.522,1.593,chr a,45800000
5.452,-11.102,1.762,chr a,45900000
5.451,-11.202,1.273,chr a,46000000
5.924,-10.811,0.254,chr a,46100000
5.835,-10.83,0.246,chr a,46200000
4.87,-11.193,0.195,chr a,46300000
4.1,-11.768,0.398,chr a,46400000
3.939,-12.799,0.43,chr a,46500000
3.826,-13.12,0.648,chr a,46600000
3.712,-13.269,1.24,chr a,46700000
3.201,-13.934,1.499,chr a,46800000
3.013,-13.789,1.414,chr a,46900000
2.577,-12.601,1.281,chr a,47000000
2.499,-11.93,1.38,chr a,47100000
2.892,-11.26,1.398,chr a,47200000
2.334,-10.608,0.306,chr a,47300000
2.343,-10.498,-0.781,chr a,47400000
3.277,-10.84,-1.082,chr a,47500000
3.04,-11.555,-0.241,chr a,47600000
3.726,-11.479,1.786,chr a,47700000
3.76,-12.051,2.756,chr a,47800000
3.406,-12.084,2.928,chr a,47900000
3.434,-12.422,3.91,chr a,48000000
2.651,-11.828,3.215,chr a,48100000
2.427,-11.442,2.748,chr a,48200000
1.576,-11.46,2.147,chr a,48300000
1.489,-11.481,0.854,chr a,48400000
1.13,-10.751,1.474,chr a,48500000
1.293,-11.677,2.114,chr a,48600000
1.779,-13.035,1.304,chr a,48700000
2.048,-13.167,0.031,chr a,48800000
1.453,-13.878,-0.949,chr a,48900000
1.676,-14.043,-1.296,chr a,49000000
2.347,-13.974,-0.125,chr a,49100000
1.709,-12.887,-0.393,chr a,49200000
2.202,-12.347,-0.367,chr a,49300000
2.919,-12.621,-1.397,chr a,49400000
2.739,-13.328,-2.115,chr a,49500000
3.556,-13.38,-1.413,chr a,49600000
3.334,-13.821,-0.504,chr a,49700000
4.271,-15.402,1.62,chr a,49800000
3.798,-15.713,1.339,chr a,49900000
3.531,-16.584,0.624,chr a,50000000
2.947,-16.865,-0.558,chr a,50100000
3.302,-16.968,-1.856,chr a,50200000
3.446,-16.561,-2.677,chr a,50300000
3.358,-15.97,-2.011,chr a,50400000
3.035,-16.252,-0.784,chr a,50500000
2.292,-15.679,-1.104,chr a,50600000
2.757,-15.2,-1.591,chr a,50700000
3.916,-14.884,-1.842,chr a,50800000
3.962,-15.366,-0.919,chr a,50900000
3.195,-15.948,-0.03,chr a,51000000
2.202,-15.525,-0.046,chr a,51100000
2.343,-15.298,0.153,chr a,51200000
2.761,-15.364,0.562,chr a,51300000
3.062,-15.974,1.631,chr a,51400000
2.554,-15.264,1.461,chr a,51500000
2.326,-15.012,2.124,chr a,51600000
2.907,-15.628,3.24,chr a,51700000
3.464,-15.367,4.091,chr a,51800000
2.512,-15.394,4.707,chr a,51900000
1.695,-14.878,3.855,chr a,52000000
1.049,-14.996,2.93,chr a,52100000
0.517,-15.18,1.941,chr a,52200000
0.74,-15.697,1.097,chr a,52300000
0.745,-14.951,0.454,chr a,52400000
1.228,-14.142,1.351,chr a,52500000
1.009,-14.247,2.235,chr a,52600000
-0.067,-14.363,1.982,chr a,52700000
-0.436,-14.211,0.789,chr a,52800000
0.079,-14.542,-0.12,chr a,52900000
-0.356,-15.692,-0.273,chr a,53000000
-1.656,-15.961,0.344,chr a,53100000
-1.381,-16.685,0.296,chr a,53200000
-1.535,-17.412,-0.57,chr a,53300000
-2.022,-17.559,-1.143,chr a,53400000
-1.085,-18.084,-0.572,chr a,53500000
-0.338,-18.261,-0.417,chr a,53600000
0.332,-17.146,-0.25,chr a,53700000
-0.215,-16.26,-0.133,chr a,53800000
0.646,-16.167,-0.993,chr a,53900000
1.503,-16.485,-1.754,chr a,54000000
1.656,-16.736,-2.48,chr a,54100000
1.19,-17.14,-1.911,chr a,54200000
0.237,-17.673,-1.85,chr a,54300000
-0.632,-17.948,-1.513,chr a,54400000
-0.068,-17.266,-1.024,chr a,54500000
0.626,-17.928,-0.207,chr a,54600000
0.223,-17.697,0.77,chr a,54700000
0.945,-17.058,1.103,chr a,54800000
1.637,-16.509,1.245,chr a,54900000
1.846,-16.809,2.568,chr a,55000000
1.553,-16.426,3.538,chr a,55100000
1.429,-15.152,3.248,chr a,55200000
1.649,-14.161,3.615,chr a,55300000
2.199,-13.065,3.034,chr a,55400000
1.526,-12.604,3.733,chr a,55500000
0.898,-13.376,3.722,chr a,55600000
1.755,-13.322,2.883,chr a,55700000
2.187,-12.383,4.788,chr a,55800000
1.543,-10.501,6.155,chr a,55900000
1.199,-9.41,6.086,chr a,56000000
0.263,-9.29,5.715,chr a,56100000
-0.207,-9.164,6.266,chr a,56200000
-1.106,-9.802,6.49,chr a,56300000
0.004,-9.405,7.228,chr a,56400000
0.608,-8.779,8.111,chr a,56500000
0.725,-7.599,8.597,chr a,56600000
1.203,-6.804,8.096,chr a,56700000
1.305,-6.747,7.059,chr a,56800000
0.862,-7.691,6.702,chr a,56900000
1.26,-8.018,5.819,chr a,57000000
1.002,-7.962,4.758,chr a,57100000
1.143,-8.108,5.351,chr a,57200000
1.618,-7.591,6.449,chr a,57300000
2.429,-7.816,7.628,chr a,57400000
2.092,-8.463,8.415,chr a,57500000
2.431,-8.717,8.884,chr a,57600000
2.481,-8.13,8.646,chr a,57700000
2.739,-7.071,9.184,chr a,57800000
2.584,-7.702,9.868,chr a,57900000
1.404,-7.763,9.75,chr a,58000000
1.432,-7.749,10.466,chr a,58100000
1.415,-7.74,10.481,chr a,58200000
1.353,-6.531,10.709,chr a,58300000
1.877,-5.963,11.119,chr a,58400000
1.095,-5.787,10.507,chr a,58500000
0.978,-5.125,9.575,chr a,58600000
0.642,-4.283,9.07,chr a,58700000
-0.145,-4.586,9.676,chr a,58800000
-0.773,-4.658,10.474,chr a,58900000
-1.304,-3.982,10.997,chr a,59000000
-0.712,-3.08,11.361,chr a,59100000
0.064,-3.287,12.231,chr a,59200000
0.635,-3.22,12.545,chr a,59300000
0.798,-2.252,11.761,chr a,59400000
0.822,-2.73,11.936,chr a,59500000
0.968,-1.983,11.833,chr a,59600000
0.492,-1.898,10.835,chr a,59700000
0.195,-1.197,10.122,chr a,59800000
-0.278,-2.293,9.73,chr a,59900000
-0.908,-2.339,10.156,chr a,60000000
0.039,-2.852,10.137,chr a,60100000
-0.443,-2.908,9.426,chr a,60200000
-1.632,-3.327,8.969,chr a,60300000
-1.008,-3.416,9.028,chr a,60400000
-0.657,-4.46,8.423,chr a,60500000
-0.717,-4.984,7.837,chr a,60600000
-0.396,-5.874,7.044,chr a,60700000
-0.208,-6.136,7.69,chr a,60800000
-0.422,-6.047,8.386,chr a,60900000
-0.595,-6.754,7.5,chr a,61000000
-1.215,-6.706,6.563,chr a,61100000
-1.748,-7.339,5.485,chr a,61200000
-2.156,-7.236,4.323,chr a,61300000
-3.007,-6.841,4.869,chr a,61400000
-2.387,-7.33,5.669,chr a,61500000
-1.796,-8.314,5.558,chr a,61600000
-0.919,-8.098,4.776,chr a,61700000
-0.8,-7.649,4.692,chr a,61800000
-0.51,-7.508,5.767,chr a,61900000
0.105,-6.49,5.776,chr a,62000000
0.187,-5.927,6.04,chr a,62100000
-0.66,-5.777,5.249,chr a,62200000
-1.649,-5.601,5.083,chr a,62300000
-2.28,-5.64,5.287,chr a,62400000
-2.122,-6.182,6.482,chr a,62500000
-2.222,-5.863,6.941,chr a,62600000
-2.271,-5.131,6.858,chr a,62700000
-2.148,-5.576,7.855,chr a,62800000
-1.661,-6.026,8.41,chr a,62900000
0.235,-6.167,9.604,chr a,63000000
-0.127,-6.546,10.227,chr a,63100000
-0.526,-7.187,9.985,chr a,63200000
-1.639,-7.316,9.762,chr a,63300000
-1.561,-7.25,9.238,chr a,63400000
-2.105,-7.694,8.359,chr a,63500000
-3.194,-8.045,7.748,chr a,63600000
-3.034,-8.502,6.876,chr a,63700000
-2.62,-9.401,6.926,chr a,63800000
-1.788,-9.912,7.554,chr a,63900000
-1.063,-9.833,8.626,chr a,64000000
-1.356,-8.805,8.195,chr a,64100000
-1.301,-9.21,7.728,chr a,64200000
-1.561,-8.348,6.746,chr a,64300000
-2.086,-7.64,7.481,chr a,64400000
-1.599,-7.461,7.757,chr a,64500000
-2.672,-9.099,8.274,chr a,64600000
-3.412,-10.291,8.331,chr a,64700000
-2.476,-10.378,8.687,chr a,64800000
-2.21,-10.362,8.027,chr a,64900000
-3.62,-10.297,7.121,chr a,65000000
-2.912,-10.359,6.339,chr a,65100000
-3.159,-11.351,5.534,chr a,65200000
-2.757,-11.329,4.358,chr a,65300000
-3.268,-11.529,3.016,chr a,65400000
-4.155,-11.559,2.921,chr a,65500000
-4.572,-11.155,3.807,chr a,65600000
-4.367,-10.757,3.996,chr a,65700000
-3.204,-10.104,4.29,chr a,65800000
-3.06,-9.104,5.022,chr a,65900000
-2.44,-9.199,5.19,chr a,66000000
-0.574,-9.955,5.524,chr a,66100000
-0.355,-9.867,4.436,chr a,66200000
-0.879,-10.034,4.368,chr a,66300000
-1.54,-9.051,4.384,chr a,66400000
-2.048,-9.706,5.312,chr a,66500000
-1.999,-10.428,5.409,chr a,66600000
-1.868,-11.218,5.402,chr a,66700000
-1.535,-11.179,5.407,chr a,66800000
-1.743,-11.481,6.571,chr a,66900000
-2.661,-11.759,6.981,chr a,67000000
-3.291,-10.933,4.762,chr a,67100000
-3.306,-10.271,3.485,chr a,67200000
-2.286,-10.091,2.889,chr a,67300000
-1.887,-10.326,2.831,chr a,67400000
-1.753,-10.815,3.725,chr a,67500000
-1.124,-11.646,4.655,chr a,67600000
-0.731,-12.744,5.298,chr a,67700000
-0.198,-13.73,5.39,chr a,67800000
1.011,-14.077,5.652,chr a,67900000
0.136,-13.671,6.224,chr a,68000000
-0.492,-12.925,6.81,chr a,68100000
-1.541,-12.69,7.224,chr a,68200000
