x,y,z,chr,coord
9.922,-10.991,-1.624,chr a,19100000
10.5,-10.283,-1.413,chr a,19200000
9.906,-9.804,-2.27,chr a,19300000
9.446,-9.768,-3.187,chr a,19400000
9.509,-10.545,-3.641,chr a,19500000
10.54,-10.547,-3.16,chr a,19600000
11.474,-10.698,-2.159,chr a,19700000
12.5,-11.424,-1.969,chr a,19800000
13.25,-11.738,-2.589,chr a,19900000
12.64,-11.375,-3.364,chr a,20000000
11.662,-11.491,-3.65,chr a,20100000
12.369,-10.47,-3.735,chr a,20200000
12.148,-9.597,-3.831,chr a,20300000
12.138,-9.823,-2.486,chr a,20400000
12.533,-10.128,-2.029,chr a,20500000
12.481,-10.742,-1.148,chr a,20600000
12.362,-10.896,0.04,chr a,20700000
11.866,-11.175,0.557,chr a,20800000
11.295,-10.603,-0.19,chr a,20900000
11.124,-9.541,-0.126,chr a,21000000
11.096,-9.408,-1.292,chr a,21100000
10.952,-8.756,-1.263,chr a,21200000
9.994,-9.016,-0.7,chr a,21300000
9.277,-9.273,-0.506,chr a,21400000
8.221,-8.834,-1.143,chr a,21500000
8.428,-9.704,-1.478,chr a,21600000
9.034,-10.092,-0.883,chr a,21700000
9.178,-10.21,-0.507,chr a,21800000
8.535,-9.17,0.163,chr a,21900000
7.725,-8.363,0.973,chr a,22000000
7.06,-7.772,2.057,chr a,22100000
6.715,-7.047,3.214,chr a,22200000
7.693,-6.623,4.116,chr a,22300000
7.193,-7.01,3.959,chr a,22400000
6.308,-7.495,3.129,chr a,22500000
6.965,-7.5,2.121,chr a,22600000
7.17,-6.125,2.33,chr a,22700000
8.046,-6.136,2.248,chr a,22800000
8.543,-6.745,1.274,chr a,22900000
8.047,-6.511,0.901,chr a,23000000
8.863,-5.705,1.573,chr a,23100000
9.331,-6.546,2.039,chr a,23200000
8.613,-7.412,3.029,chr a,23300000
8.049,-7.56,2.571,chr a,23400000
8.973,-8.111,2.358,chr a,23500000
9.703,-8.007,2.012,chr a,23600000
10.387,-6.968,1.914,chr a,23700000
10.501,-6.184,2.708,chr a,23800000
9.33,-5.71,2.928,chr a,23900000
9.216,-6.312,3.799,chr a,24000000
10.218,-7.092,3.604,chr a,24100000
9.978,-7.884,2.895,chr a,24200000
10.24,-8.654,3.693,chr a,24300000
9.194,-8.776,4.113,chr a,24400000
8.793,-8.169,4.204,chr a,24500000
8.43,-8.792,3.86,chr a,24600000
7.339,-8.994,3.372,chr a,24700000
6.633,-9.344,3.165,chr a,24800000
6.779,-9.16,3.132,chr a,24900000
5.864,-9.19,2.284,chr a,25000000
5.867,-9.446,2.164,chr a,25100000
6.795,-9.609,1.634,chr a,25200000
7.12,-9.993,1.213,chr a,25300000
7.289,-10.449,2.128,chr a,25400000
8.062,-10.331,2.834,chr a,25500000
8.299,-9.263,2.564,chr a,25600000
8.315,-8.908,1.943,chr a,25700000
6.747,-8.441,0.111,chr a,25800000
6.447,-9.059,-0.256,chr a,25900000
5.44,-9.317,-0.591,chr a,26000000
4.886,-8.712,-0.496,chr a,26100000
4.228,-8.327,0.446,chr a,26200000
4.341,-7.856,1.617,chr a,26300000
5.442,-8.123,1.077,chr a,26400000
5.386,-7.925,1.393,chr a,26500000
5.075,-7.238,2.105,chr a,26600000
5.586,-6.368,1.679,chr a,26700000
6.401,-6.825,0.702,chr a,26800000
6.587,-6.654,0.859,chr a,26900000
5.408,-6.22,0.441,chr a,27000000
4.764,-6.828,-0.045,chr a,27100000
4.714,-6.112,-1.08,chr a,27200000
5.395,-6.427,-1.776,chr a,27300000
5.821,-7.348,-1.498,chr a,27400000
6.454,-8.217,-1.543,chr a,27500000
5.959,-8.831,-2.395,chr a,27600000
4.846,-8.604,-2.391,chr a,27700000
4.501,-8.039,-1.501,chr a,27800000
3.828,-7.189,-1.004,chr a,27900000
3.291,-7.116,-0.523,chr a,28000000
2.811,-6.947,0.371,chr a,28100000
3.909,-6.409,0.467,chr a,28200000
4.492,-6.062,1.473,chr a,28300000
3.883,-5.594,2.379,chr a,28400000
3.167,-5.036,2.109,chr a,28500000
2.519,-5.839,1.826,chr a,28600000
3.143,-6.822,2.127,chr a,28700000
2.14,-6.787,2.57,chr a,28800000
1.231,-7.255,2.655,chr a,28900000
1.166,-8.226,2.271,chr a,29000000
1.842,-7.905,1.12,chr a,29100000
2.462,-8.601,1.009,chr a,29200000
3.022,-9.358,0.531,chr a,29300000
3.605,-10.429,1.001,chr a,29400000
4.304,-9.656,1.086,chr a,29500000
4.159,-9.436,2.094,chr a,29600000
3.825,-10.401,2.637,chr a,29700000
3.89,-10.281,3.793,chr a,29800000
3.883,-10.444,2.797,chr a,29900000
2.48,-10.068,2.405,chr a,30000000
2.369,-9.427,2.031,chr a,30100000
2.96,-8.544,2.467,chr a,30200000
3.01,-8.527,2.543,chr a,30300000
2.379,-8.658,3.668,chr a,30400000
1.591,-9.319,3.542,chr a,30500000
0.783,-12.682,4.223,chr a,30600000
0.09,-13.798,4.079,chr a,30700000
-0.174,-14.452,3.595,chr a,30800000
-0.645,-13.748,2.725,chr a,30900000
-1.7,-13.345,2.015,chr a,31000000
-1.5,-12.581,1.463,chr a,31100000
-1.366,-11.269,1.345,chr a,31200000
-0.706,-10.849,0.584,chr a,31300000
-0.068,-10.537,-0.246,chr a,31400000
0.408,-9.565,-0.203,chr a,31500000
0.314,-9.137,0.769,chr a,31600000
-0.428,-9.477,1.549,chr a,31700000
-0.849,-8.435,1.021,chr a,31800000
-0.997,-7.922,0.024,chr a,31900000
-0.505,-6.958,0.184,chr a,32000000
-0.306,-7.115,1.244,chr a,32100000
-0.746,-7.712,1.917,chr a,32200000
-0.697,-8.5,2.629,chr a,32300000
-0.293,-9.359,2.895,chr a,32400000
-0.229,-10.385,2.702,chr a,32500000
-0.326,-11.349,2.322,chr a,32600000
-0.301,-12.411,2.771,chr a,32700000
0.039,-12.105,1.925,chr a,32800000
-0.144,-12.455,0.957,chr a,32900000
0.254,-12.412,0.228,chr a,33000000
0.277,-12.705,1.116,chr a,33100000
-0.076,-13.788,1.438,chr a,33200000
-0.572,-14.72,1.434,chr a,33300000
-0.854,-15.448,1.374,chr a,33400000
-0.743,-15.136,1.352,chr a,33500000
1.881,-16.857,1.106,chr a,33600000
2.711,-17.133,1.38,chr a,33700000
3.109,-17.906,1.746,chr a,33800000
3.743,-18.23,0.808,chr a,33900000
4.573,-18.144,1.7,chr a,34000000
4.032,-17.584,2.56,chr a,34100000
4.901,-17.753,2.869,chr a,34200000
4.306,-17.08,2.216,chr a,34300000
4.403,-16.655,2.924,chr a,34400000
5.251,-16.318,2.122,chr a,34500000
6.135,-15.978,1.758,chr a,34600000
6.295,-15.68,1.336,chr a,34700000
6.675,-16.311,1.336,chr a,34800000
5.319,-16.022,1.142,chr a,34900000
4.903,-15.332,0.408,chr a,35000000
4.487,-15.674,-0.143,chr a,35100000
4.888,-16.573,0.398,chr a,35200000
5.586,-16.105,-0.317,chr a,35300000
6.044,-16.869,-0.398,chr a,35400000
6.08,-16.287,-0.55,chr a,35500000
6.303,-17.246,-0.594,chr a,35600000
6.375,-17.319,-0.718,chr a,35700000
6.333,-17.344,1.074,chr a,35800000
5.78,-17.87,1.181,chr a,35900000
6.176,-17.712,1.211,chr a,36000000
6.542,-17.741,1.935,chr a,36100000
6.891,-18.174,2.557,chr a,36200000
7.213,-17.167,2.782,chr a,36300000
6.238,-17.663,3.254,chr a,36400000
6.793,-18.284,4.53,chr a,36500000
7.11,-18.145,5.586,chr a,36600000
7.689,-18.025,5.197,chr a,36700000
7.02,-17.844,4.346,chr a,36800000
7.165,-16.78,4.339,chr a,36900000
7.772,-16.595,4.976,chr a,37000000
7.425,-16.477,5.408,chr a,37100000
7.62,-16.184,6.118,chr a,37200000
7.399,-15.25,6.901,chr a,37300000
7.7,-15.34,7.19,chr a,37400000
8.593,-15.197,7.124,chr a,37500000
8.671,-14.9,6.546,chr a,37600000
9.337,-13.93,6.117,chr a,37700000
9.105,-13.044,5.369,chr a,37800000
9.141,-12.124,5.352,chr a,37900000
9.769,-12.505,4.589,chr a,38000000
9.516,-12.663,3.823,chr a,38100000
9.312,-11.765,4.04,chr a,38200000
10.282,-11.574,3.316,chr a,38300000
10.209,-10.883,3.908,chr a,38400000
9.899,-10.332,4.338,chr a,38500000
9.497,-10.217,5.201,chr a,38600000
8.804,-10.978,5.182,chr a,38700000
7.824,-11.017,5.59,chr a,38800000
7.843,-9.981,6.286,chr a,38900000
6.72,-9.439,6.092,chr a,39000000
6.448,-9.208,6.144,chr a,39100000
5.518,-8.709,7.08,chr a,39200000
5.986,-8.499,7.406,chr a,39300000
6.02,-8.623,8.427,chr a,39400000
5.751,-9.788,8.561,chr a,39500000
6.056,-10.591,7.471,chr a,39600000
5.599,-9.996,7.312,chr a,39700000
6.537,-10.714,7.181,chr a,39800000
7.387,-10.426,7.965,chr a,39900000
7.102,-10.032,7.383,chr a,40000000
8.215,-8.944,5.443,chr a,40100000
7.813,-9.672,4.939,chr a,40200000
7.44,-9.883,4.675,chr a,40300000
7.115,-8.935,3.654,chr a,40400000
6.876,-9.958,4.523,chr a,40500000
6.555,-10.961,5.579,chr a,40600000
6.246,-10.513,4.655,chr a,40700000
7.163,-11.257,2.578,chr a,40800000
7.71,-11.778,1.611,chr a,40900000
6.82,-11.852,0.706,chr a,41000000
6.239,-12.646,0.598,chr a,41100000
5.485,-12.667,0.672,chr a,41200000
5.954,-12.441,-0.243,chr a,41300000
5.107,-11.972,-1.072,chr a,41400000
5.214,-11.325,-1.88,chr a,41500000
5.391,-10.997,-1.598,chr a,41600000
6.268,-12.92,-1.813,chr a,41700000
6.219,-12.985,-0.791,chr a,41800000
5.259,-13.939,-0.882,chr a,41900000
5.136,-13.958,-0.476,chr a,42000000
4.824,-14.274,0.439,chr a,42100000
5.305,-13.999,1.378,chr a,42200000
5.856,-14.174,1.633,chr a,42300000
6.52,-14.492,1.141,chr a,42400000
6.576,-14.763,-0.005,chr a,42500000
6.611,-13.481,0.317,chr a,42600000
5.705,-12.864,1.03,chr a,42700000
4.965,-12.743,1.939,chr a,42800000
4.634,-12.199,2.561,chr a,42900000
5.505,-12.714,2.121,chr a,43000000
7.508,-11.571,4.083,chr a,43100000
7.1,-11.86,4.502,chr a,43200000
7.13,-11.117,3.74,chr a,43300000
5.924,-10.875,3.267,chr a,43400000
5.864,-11.868,3.92,chr a,43500000
6.021,-12.009,3.877,chr a,43600000
5.664,-11.807,3.577,chr a,43700000
6.558,-12.25,2.609,chr a,43800000
7.003,-13.061,2.464,chr a,43900000
8.368,-13.184,2.537,chr a,44000000
7.472,-12.963,1.991,chr a,44100000
7.409,-13.034,1.788,chr a,44200000
7.537,-13.373,0.413,chr a,44300000
7.832,-13.305,-0.742,chr a,44400000
8.057,-12.67,-1.346,chr a,44500000
7.033,-12.146,-1.424,chr a,44600000
7.073,-11.824,-1.085,chr a,44700000
6.972,-10.659,-1.147,chr a,44800000
7.432,-10.707,-0.26,chr a,44900000
8.343,-11.467,-0.538,chr a,45000000
8.519,-12.004,-0.213,chr a,45100000
8.654,-11.663,0.074,chr a,45200000
8.708,-11.091,1.195,chr a,45300000
8.788,-10.286,1.128,chr a,45400000
8.654,-10.761,1.292,chr a,45500000
8.085,-11.841,1.046,chr a,45600000
6.987,-11.672,0.777,chr a,45700000
5.888,-11.368,1.625,chr a,45800000
5.477,-10.967,1.83,chr a,45900000
5.472,-11.087,1.43,chr a,46000000
5.794,-10.731,0.345,chr a,46100000
5.69,-10.741,0.325,chr a,46200000
4.96,-11.125,0.28,chr a,46300000
4.19,-11.792,0.431,chr a,46400000
3.908,-12.76,0.241,chr a,46500000
3.815,-13.064,0.587,chr a,46600000
3.657,-13.16,1.163,chr a,46700000
3.152,-13.813,1.348,chr a,46800000
2.958,-13.669,1.266,chr a,46900000
2.439,-12.51,1.104,chr a,47000000
2.346,-11.815,1.013,chr a,47100000
2.67,-10.984,1.012,chr a,47200000
2.193,-10.362,-0.098,chr a,47300000
2.588,-10.342,-1.066,chr a,47400000
3.553,-10.71,-1.015,chr a,47500000
3.105,-11.368,-0.262,chr a,47600000
3.59,-11.294,1.319,chr a,47700000
3.715,-11.907,2.199,chr a,47800000
3.258,-11.828,2.497,chr a,47900000
3.105,-12.247,3.431,chr a,48000000
2.538,-11.795,2.821,chr a,48100000
2.388,-11.323,2.465,chr a,48200000
1.49,-11.224,1.89,chr a,48300000
1.379,-11.323,0.672,chr a,48400000
1.212,-10.443,1.447,chr a,48500000
1.226,-11.412,1.936,chr a,48600000
1.739,-12.877,1.182,chr a,48700000
2.025,-13.0,-0.045,chr a,48800000
1.338,-13.723,-0.889,chr a,48900000
1.565,-13.913,-1.397,chr a,49000000
2.26,-13.822,-0.28,chr a,49100000
1.77,-12.587,-0.663,chr a,49200000
2.222,-12.159,-0.557,chr a,49300000
2.944,-12.525,-1.52,chr a,49400000
2.632,-13.243,-2.2,chr a,49500000
3.504,-13.323,-1.562,chr a,49600000
3.29,-13.731,-0.61,chr a,49700000
4.247,-15.271,1.539,chr a,49800000
3.738,-15.59,1.31,chr a,49900000
3.457,-16.473,0.553,chr a,50000000
2.896,-16.78,-0.6,chr a,50100000
3.241,-16.877,-1.95,chr a,50200000
3.411,-16.488,-2.821,chr a,50300000
3.304,-15.865,-2.076,chr a,50400000
2.987,-16.175,-0.848,chr a,50500000
2.292,-15.592,-1.162,chr a,50600000
2.715,-15.108,-1.653,chr a,50700000
3.848,-14.813,-1.954,chr a,50800000
3.919,-15.29,-0.971,chr a,50900000
3.142,-15.87,-0.061,chr a,51000000
2.167,-15.422,-0.097,chr a,51100000
2.24,-15.252,0.054,chr a,51200000
2.681,-15.234,0.446,chr a,51300000
3.012,-15.812,1.558,chr a,51400000
2.535,-15.13,1.373,chr a,51500000
2.297,-14.886,2.003,chr a,51600000
2.846,-15.534,3.161,chr a,51700000
3.455,-15.103,3.958,chr a,51800000
2.484,-15.113,4.478,chr a,51900000
1.709,-14.673,3.544,chr a,52000000
0.979,-14.897,2.788,chr a,52100000
0.479,-15.141,1.96,chr a,52200000
0.558,-15.607,0.988,chr a,52300000
0.656,-14.888,0.281,chr a,52400000
1.142,-14.039,1.155,chr a,52500000
1.116,-14.115,1.859,chr a,52600000
-0.036,-14.041,1.755,chr a,52700000
-0.504,-14.059,0.609,chr a,52800000
-0.105,-14.519,-0.194,chr a,52900000
-0.602,-15.68,-0.334,chr a,53000000
-1.681,-15.897,0.458,chr a,53100000
-1.244,-16.67,0.396,chr a,53200000
-1.377,-17.473,-0.524,chr a,53300000
-1.651,-17.783,-1.179,chr a,53400000
-0.747,-18.148,-0.454,chr a,53500000
0.075,-18.294,-0.438,chr a,53600000
0.367,-17.055,-0.323,chr a,53700000
-0.316,-16.145,-0.345,chr a,53800000
0.659,-16.027,-1.061,chr a,53900000
1.456,-16.401,-1.818,chr a,54000000
1.598,-16.572,-2.594,chr a,54100000
1.196,-16.988,-1.927,chr a,54200000
0.295,-17.593,-1.844,chr a,54300000
-0.4,-17.901,-1.479,chr a,54400000
-0.032,-17.068,-0.947,chr a,54500000
0.613,-17.531,0.012,chr a,54600000
0.24,-17.433,0.922,chr a,54700000
1.003,-16.719,0.949,chr a,54800000
1.647,-16.33,1.201,chr a,54900000
1.767,-16.631,2.474,chr a,55000000
1.485,-16.171,3.367,chr a,55100000
1.313,-14.907,3.048,chr a,55200000
1.5,-13.907,3.275,chr a,55300000
2.076,-12.889,2.792,chr a,55400000
1.353,-12.43,3.356,chr a,55500000
0.688,-13.19,3.336,chr a,55600000
1.244,-13.001,2.719,chr a,55700000
1.493,-11.772,4.323,chr a,55800000
1.015,-10.334,5.354,chr a,55900000
0.681,-9.276,5.572,chr a,56000000
0.423,-9.202,5.478,chr a,56100000
-0.196,-9.16,6.25,chr a,56200000
-1.047,-9.93,6.358,chr a,56300000
-0.067,-9.356,7.068,chr a,56400000
0.492,-8.646,7.854,chr a,56500000
0.753,-7.496,8.304,chr a,56600000
1.207,-6.701,7.763,chr a,56700000
1.387,-6.641,6.728,chr a,56800000
1.109,-7.671,6.395,chr a,56900000
1.189,-8.075,5.474,chr a,57000000
0.918,-7.771,4.476,chr a,57100000
1.329,-7.978,5.377,chr a,57200000
1.893,-7.503,6.495,chr a,57300000
2.48,-7.752,7.579,chr a,57400000
1.991,-8.428,8.248,chr a,57500000
2.313,-8.687,8.76,chr a,57600000
2.476,-8.068,8.316,chr a,57700000
2.718,-7.058,8.925,chr a,57800000
2.574,-7.655,9.676,chr a,57900000
1.444,-7.763,9.577,chr a,58000000
1.447,-7.726,10.323,chr a,58100000
1.45,-7.704,10.328,chr a,58200000
1.395,-6.511,10.611,chr a,58300000
1.88,-5.905,10.993,chr a,58400000
1.063,-5.787,10.418,chr a,58500000
0.93,-5.139,9.497,chr a,58600000
0.498,-4.371,9.144,chr a,58700000
-0.338,-4.685,9.693,chr a,58800000
-0.933,-4.584,10.472,chr a,58900000
-1.393,-3.89,11.044,chr a,59000000
-0.743,-3.013,11.354,chr a,59100000
0.057,-3.311,12.131,chr a,59200000
0.646,-3.212,12.478,chr a,59300000
0.827,-2.263,11.747,chr a,59400000
0.809,-2.713,11.865,chr a,59500000
0.963,-1.968,11.755,chr a,59600000
0.432,-1.92,10.758,chr a,59700000
0.093,-1.201,10.067,chr a,59800000
-0.364,-2.334,9.692,chr a,59900000
-1.001,-2.343,10.035,chr a,60000000
-0.026,-2.883,10.096,chr a,60100000
-0.572,-2.953,9.422,chr a,60200000
-1.78,-3.347,8.976,chr a,60300000
-1.114,-3.455,8.9,chr a,60400000
-0.729,-4.532,8.382,chr a,60500000
-0.854,-5.263,8.099,chr a,60600000
-0.469,-6.009,7.057,chr a,60700000
-0.22,-6.247,7.554,chr a,60800000
-0.423,-6.023,8.211,chr a,60900000
-0.674,-6.847,7.384,chr a,61000000
-1.262,-6.871,6.513,chr a,61100000
-1.779,-7.533,5.468,chr a,61200000
-2.272,-7.449,4.362,chr a,61300000
-3.204,-7.113,4.825,chr a,61400000
-2.482,-7.475,5.623,chr a,61500000
-1.843,-8.407,5.489,chr a,61600000
-1.067,-8.306,4.55,chr a,61700000
-0.883,-7.756,4.54,chr a,61800000
-0.609,-7.671,5.626,chr a,61900000
-0.045,-6.592,5.677,chr a,62000000
0.058,-6.153,5.815,chr a,62100000
-0.839,-5.892,5.157,chr a,62200000
-1.761,-5.791,5.024,chr a,62300000
-2.472,-5.861,5.231,chr a,62400000
-2.273,-6.41,6.441,chr a,62500000
-2.25,-6.038,6.883,chr a,62600000
-2.34,-5.309,6.76,chr a,62700000
-2.236,-5.756,7.767,chr a,62800000
-1.865,-6.225,8.233,chr a,62900000
0.239,-6.271,9.487,chr a,63000000
-0.111,-6.564,10.113,chr a,63100000
-0.394,-7.222,9.805,chr a,63200000
-1.513,-7.317,9.601,chr a,63300000
-1.425,-7.33,9.077,chr a,63400000
-2.022,-7.698,8.181,chr a,63500000
-3.049,-8.232,7.552,chr a,63600000
-3.519,-8.902,7.616,chr a,63700000
-3.682,-9.841,8.558,chr a,63800000
-2.679,-9.897,9.075,chr a,63900000
-1.543,-9.78,9.109,chr a,64000000
-1.659,-8.883,8.466,chr a,64100000
-1.329,-9.238,7.866,chr a,64200000
-1.84,-8.6,6.789,chr a,64300000
-2.364,-7.794,7.465,chr a,64400000
-1.317,-7.779,7.253,chr a,64500000
-2.016,-9.027,7.264,chr a,64600000
-2.629,-10.205,7.206,chr a,64700000
-2.314,-10.551,8.24,chr a,64800000
-2.089,-10.343,7.71,chr a,64900000
-3.307,-10.382,6.926,chr a,65000000
-2.852,-10.473,6.141,chr a,65100000
-3.119,-11.519,5.214,chr a,65200000
-2.549,-11.478,4.156,chr a,65300000
-3.04,-11.629,2.83,chr a,65400000
-4.12,-11.696,2.747,chr a,65500000
-4.406,-11.522,3.646,chr a,65600000
-3.95,-10.713,3.541,chr a,65700000
-2.927,-10.17,4.196,chr a,65800000
-3.005,-9.165,4.921,chr a,65900000
-2.449,-9.376,5.316,chr a,66000000
-0.857,-10.214,6.104,chr a,66100000
-0.377,-10.268,4.818,chr a,66200000
-0.67,-10.334,4.531,chr a,66300000
-1.298,-9.206,4.621,chr a,66400000
-2.002,-9.834,5.297,chr a,66500000
-2.062,-10.646,5.384,chr a,66600000
-1.894,-11.447,5.243,chr a,66700000
-1.573,-11.462,5.302,chr a,66800000
-1.825,-11.637,6.489,chr a,66900000
-2.745,-11.946,6.885,chr a,67000000
-3.398,-11.044,4.813,chr a,67100000
-3.347,-10.471,3.55,chr a,67200000
-2.24,-10.103,2.868,chr a,67300000
-1.779,-10.202,2.861,chr a,67400000
-1.669,-10.626,3.704,chr a,67500000
-0.65,-11.819,4.926,chr a,67600000
-0.344,-13.029,5.589,chr a,67700000
-0.014,-14.026,5.3,chr a,67800000
1.049,-14.033,5.137,chr a,67900000
0.112,-13.483,6.072,chr a,68000000
-0.502,-12.814,6.946,chr a,68100000
