x,y,z,chr,coord
3.523,-13.774,3.468,chr a,14000000
4.012,-14.161,2.557,chr a,14100000
4.961,-14.962,3.335,chr a,14200000
5.604,-15.711,3.868,chr a,14300000
4.873,-15.774,4.71,chr a,14400000
5.42,-16.272,4.121,chr a,14500000
4.414,-16.578,4.064,chr a,14600000
4.467,-16.023,2.972,chr a,14700000
5.443,-15.557,2.249,chr a,14800000
6.385,-15.33,0.197,chr a,14900000
6.384,-14.935,-1.569,chr a,15000000
5.544,-14.413,-2.33,chr a,15100000
6.065,-14.488,-2.931,chr a,15200000
7.149,-14.683,-3.223,chr a,15300000
7.329,-14.606,-2.67,chr a,15400000
6.705,-15.379,-3.356,chr a,15500000
7.2,-15.92,-3.609,chr a,15600000
6.84,-16.628,-1.918,chr a,15700000
8.687,-19.045,-2.399,chr a,15800000
8.348,-19.136,-3.712,chr a,15900000
8.052,-18.768,-3.626,chr a,16000000
8.679,-18.637,-3.661,chr a,16100000
8.774,-17.649,-3.799,chr a,16200000
8.305,-17.072,-4.568,chr a,16300000
7.789,-16.858,-3.647,chr a,16400000
8.486,-16.236,-2.989,chr a,16500000
7.977,-16.818,-2.421,chr a,16600000
7.003,-17.03,-1.921,chr a,16700000
7.507,-16.114,-1.256,chr a,16800000
7.487,-15.811,-1.244,chr a,16900000
7.454,-16.425,-0.165,chr a,17000000
7.944,-17.701,0.476,chr a,17100000
8.787,-18.103,-0.013,chr a,17200000
8.548,-17.373,0.035,chr a,17300000
8.265,-17.518,-0.657,chr a,17400000
8.743,-17.084,-1.421,chr a,17500000
8.114,-16.271,-0.488,chr a,17600000
8.667,-14.386,0.718,chr a,17700000
9.076,-13.196,0.964,chr a,17800000
9.304,-12.774,1.579,chr a,17900000
9.657,-12.715,1.076,chr a,18000000
10.034,-11.73,0.603,chr a,18100000
10.447,-11.819,-0.492,chr a,18200000
9.559,-11.802,-1.711,chr a,18300000
8.649,-11.502,-2.204,chr a,18400000
7.704,-11.7,-2.771,chr a,18500000
8.014,-12.717,-3.116,chr a,18600000
9.069,-12.723,-2.797,chr a,18700000
9.824,-12.236,-3.531,chr a,18800000
10.288,-11.635,-2.788,chr a,18900000
10.777,-11.401,-1.846,chr a,19000000
10.31,-10.584,-0.819,chr a,19100000
10.241,-10.096,-0.63,chr a,19200000
9.401,-9.595,-1.098,chr a,19300000
8.759,-9.798,-1.844,chr a,19400000
8.923,-10.219,-2.784,chr a,19500000
9.85,-9.817,-2.594,chr a,19600000
10.984,-9.733,-2.154,chr a,19700000
11.111,-9.816,-2.796,chr a,19800000
11.013,-10.393,-3.845,chr a,19900000
11.802,-10.964,-3.365,chr a,20000000
12.087,-11.42,-2.859,chr a,20100000
13.136,-10.778,-2.778,chr a,20200000
12.844,-9.766,-3.084,chr a,20300000
12.284,-9.777,-2.091,chr a,20400000
12.311,-10.005,-1.785,chr a,20500000
12.162,-10.649,-1.171,chr a,20600000
12.562,-10.867,0.11,chr a,20700000
12.243,-11.164,0.715,chr a,20800000
11.528,-10.63,0.123,chr a,20900000
11.657,-9.76,-0.095,chr a,21000000
11.313,-9.029,-0.906,chr a,21100000
10.911,-8.52,-0.963,chr a,21200000
10.51,-8.583,0.001,chr a,21300000
10.887,-9.18,0.901,chr a,21400000
11.177,-8.985,1.869,chr a,21500000
10.729,-9.289,1.574,chr a,21600000
10.033,-9.677,0.672,chr a,21700000
10.015,-9.841,0.662,chr a,21800000
9.275,-8.634,0.588,chr a,21900000
8.114,-7.99,1.117,chr a,22000000
6.97,-6.203,2.531,chr a,22100000
6.934,-6.105,3.708,chr a,22200000
7.992,-6.467,4.18,chr a,22300000
7.217,-7.146,4.0,chr a,22400000
6.447,-7.821,3.119,chr a,22500000
6.977,-7.71,2.193,chr a,22600000
7.169,-6.554,2.224,chr a,22700000
8.342,-6.603,2.227,chr a,22800000
8.585,-7.15,1.196,chr a,22900000
7.766,-6.698,0.752,chr a,23000000
8.661,-5.931,1.613,chr a,23100000
8.853,-6.759,2.399,chr a,23200000
8.352,-7.608,3.277,chr a,23300000
7.787,-7.928,2.7,chr a,23400000
8.807,-8.537,2.434,chr a,23500000
9.433,-8.353,2.054,chr a,23600000
10.014,-7.35,1.888,chr a,23700000
10.512,-6.593,2.485,chr a,23800000
9.626,-5.878,2.749,chr a,23900000
9.528,-6.469,3.736,chr a,24000000
10.281,-7.399,3.471,chr a,24100000
9.848,-8.194,2.85,chr a,24200000
10.212,-8.91,3.747,chr a,24300000
9.198,-8.863,4.282,chr a,24400000
8.792,-8.279,4.326,chr a,24500000
8.308,-8.953,4.086,chr a,24600000
7.145,-9.167,3.697,chr a,24700000
6.217,-9.706,3.337,chr a,24800000
6.572,-9.431,3.399,chr a,24900000
5.461,-9.434,2.877,chr a,25000000
5.569,-9.593,2.688,chr a,25100000
6.495,-9.581,2.024,chr a,25200000
6.918,-9.904,1.559,chr a,25300000
7.131,-10.497,2.367,chr a,25400000
7.837,-10.506,3.078,chr a,25500000
8.044,-9.502,2.891,chr a,25600000
7.969,-9.03,2.145,chr a,25700000
6.545,-8.739,0.572,chr a,25800000
6.232,-8.941,0.191,chr a,25900000
5.224,-9.248,-0.174,chr a,26000000
4.827,-8.859,-0.175,chr a,26100000
4.093,-8.417,0.854,chr a,26200000
4.306,-8.108,2.134,chr a,26300000
5.293,-8.302,1.569,chr a,26400000
5.378,-8.048,1.859,chr a,26500000
5.154,-7.213,2.382,chr a,26600000
5.476,-6.438,1.607,chr a,26700000
6.196,-7.081,0.722,chr a,26800000
6.404,-7.074,0.849,chr a,26900000
5.181,-6.841,0.363,chr a,27000000
4.628,-6.978,-0.035,chr a,27100000
4.554,-6.379,-1.124,chr a,27200000
5.326,-6.742,-1.8,chr a,27300000
5.693,-7.693,-1.435,chr a,27400000
6.321,-8.601,-1.285,chr a,27500000
5.824,-9.336,-2.057,chr a,27600000
4.687,-9.176,-2.091,chr a,27700000
4.389,-8.39,-1.349,chr a,27800000
3.778,-7.52,-0.849,chr a,27900000
3.171,-7.453,-0.508,chr a,28000000
2.665,-7.198,0.403,chr a,28100000
3.741,-6.762,0.533,chr a,28200000
4.332,-6.433,1.488,chr a,28300000
3.646,-5.953,2.323,chr a,28400000
2.931,-5.469,1.958,chr a,28500000
2.352,-6.381,1.915,chr a,28600000
3.022,-7.289,2.275,chr a,28700000
2.207,-7.41,2.806,chr a,28800000
1.154,-7.614,2.705,chr a,28900000
1.231,-8.455,2.151,chr a,29000000
1.818,-8.255,1.016,chr a,29100000
2.34,-9.057,0.72,chr a,29200000
2.918,-9.843,0.118,chr a,29300000
3.424,-10.858,0.752,chr a,29400000
4.017,-10.254,0.724,chr a,29500000
4.236,-9.892,1.544,chr a,29600000
4.061,-10.583,2.525,chr a,29700000
4.164,-10.445,3.82,chr a,29800000
3.942,-10.616,3.106,chr a,29900000
3.502,-10.816,2.685,chr a,30000000
2.988,-9.657,1.984,chr a,30100000
2.836,-9.23,2.009,chr a,30200000
2.867,-9.259,2.094,chr a,30300000
2.465,-9.456,3.448,chr a,30400000
1.486,-9.385,3.46,chr a,30500000
0.569,-12.801,4.154,chr a,30600000
-0.016,-13.878,4.031,chr a,30700000
-0.218,-14.434,3.509,chr a,30800000
-0.68,-13.735,2.595,chr a,30900000
-1.793,-13.309,1.893,chr a,31000000
-1.428,-12.527,1.287,chr a,31100000
-1.364,-11.204,1.206,chr a,31200000
-0.796,-10.718,0.382,chr a,31300000
-0.422,-10.134,-0.458,chr a,31400000
0.007,-9.153,-0.303,chr a,31500000
0.171,-9.109,0.747,chr a,31600000
-0.507,-9.471,1.519,chr a,31700000
-1.062,-8.446,1.189,chr a,31800000
-1.381,-7.962,0.24,chr a,31900000
-1.326,-6.884,0.483,chr a,32000000
-0.992,-7.008,1.501,chr a,32100000
-0.993,-7.791,2.143,chr a,32200000
-0.648,-8.596,2.746,chr a,32300000
-0.243,-9.43,2.77,chr a,32400000
-0.268,-10.424,2.608,chr a,32500000
-0.25,-11.354,2.09,chr a,32600000
-0.334,-12.422,2.547,chr a,32700000
0.142,-11.896,1.781,chr a,32800000
0.016,-12.274,0.791,chr a,32900000
0.412,-12.242,0.074,chr a,33000000
0.378,-12.589,0.758,chr a,33100000
-0.067,-13.653,1.1,chr a,33200000
-0.565,-14.601,1.226,chr a,33300000
-0.832,-15.336,1.261,chr a,33400000
-0.719,-15.047,1.183,chr a,33500000
1.931,-16.876,1.019,chr a,33600000
2.817,-17.172,1.398,chr a,33700000
3.172,-17.914,1.705,chr a,33800000
3.818,-18.27,0.744,chr a,33900000
4.622,-18.247,1.622,chr a,34000000
4.115,-17.687,2.499,chr a,34100000
4.979,-17.774,2.899,chr a,34200000
4.391,-17.179,2.229,chr a,34300000
4.843,-17.008,2.864,chr a,34400000
5.373,-16.411,2.089,chr a,34500000
6.225,-16.126,1.738,chr a,34600000
6.312,-15.8,1.339,chr a,34700000
6.758,-16.474,1.432,chr a,34800000
5.431,-16.121,1.244,chr a,34900000
4.993,-15.391,0.46,chr a,35000000
4.622,-15.691,-0.166,chr a,35100000
4.957,-16.632,0.323,chr a,35200000
5.661,-16.144,-0.318,chr a,35300000
6.095,-16.954,-0.408,chr a,35400000
6.199,-16.352,-0.516,chr a,35500000
6.48,-17.317,-0.582,chr a,35600000
6.471,-17.378,-0.707,chr a,35700000
6.384,-17.427,1.098,chr a,35800000
5.844,-17.988,1.152,chr a,35900000
6.201,-17.81,1.156,chr a,36000000
6.581,-17.882,1.924,chr a,36100000
6.983,-18.296,2.496,chr a,36200000
7.278,-17.3,2.773,chr a,36300000
6.316,-17.752,3.23,chr a,36400000
6.797,-18.391,4.496,chr a,36500000
7.11,-18.287,5.564,chr a,36600000
7.695,-18.162,5.177,chr a,36700000
7.061,-17.979,4.315,chr a,36800000
7.114,-16.923,4.332,chr a,36900000
7.774,-16.742,4.963,chr a,37000000
7.412,-16.62,5.377,chr a,37100000
7.423,-16.399,6.094,chr a,37200000
7.246,-15.391,6.862,chr a,37300000
7.481,-15.676,7.204,chr a,37400000
8.326,-15.702,6.777,chr a,37500000
8.599,-15.145,6.505,chr a,37600000
9.354,-14.19,6.135,chr a,37700000
9.211,-13.235,5.434,chr a,37800000
9.279,-12.307,5.484,chr a,37900000
10.021,-12.64,4.796,chr a,38000000
9.744,-12.863,3.886,chr a,38100000
9.367,-11.977,4.227,chr a,38200000
10.364,-11.743,3.59,chr a,38300000
10.325,-11.046,4.074,chr a,38400000
9.941,-10.54,4.575,chr a,38500000
9.509,-10.368,5.423,chr a,38600000
8.803,-11.163,5.318,chr a,38700000
7.847,-11.173,5.744,chr a,38800000
7.86,-10.153,6.445,chr a,38900000
6.68,-9.487,6.223,chr a,39000000
6.467,-9.265,6.291,chr a,39100000
5.467,-8.686,7.183,chr a,39200000
5.946,-8.495,7.513,chr a,39300000
5.939,-8.66,8.484,chr a,39400000
5.689,-9.823,8.658,chr a,39500000
5.992,-10.667,7.605,chr a,39600000
5.55,-10.007,7.491,chr a,39700000
6.498,-10.749,7.337,chr a,39800000
7.338,-10.505,8.11,chr a,39900000
7.036,-10.115,7.474,chr a,40000000
8.243,-9.039,5.652,chr a,40100000
7.873,-9.682,5.27,chr a,40200000
7.475,-9.899,4.875,chr a,40300000
7.057,-9.092,3.873,chr a,40400000
6.956,-10.141,4.766,chr a,40500000
6.608,-11.111,5.783,chr a,40600000
6.343,-10.632,4.882,chr a,40700000
7.175,-11.296,2.851,chr a,40800000
7.795,-11.719,1.852,chr a,40900000
6.97,-11.881,0.876,chr a,41000000
6.404,-12.716,0.791,chr a,41100000
5.646,-12.708,0.85,chr a,41200000
6.207,-12.579,-0.066,chr a,41300000
5.495,-12.114,-0.986,chr a,41400000
5.432,-11.471,-1.613,chr a,41500000
5.566,-11.144,-1.423,chr a,41600000
6.757,-13.012,-1.632,chr a,41700000
6.561,-13.051,-0.632,chr a,41800000
5.528,-13.963,-0.682,chr a,41900000
5.409,-13.992,-0.306,chr a,42000000
5.137,-14.377,0.642,chr a,42100000
5.675,-14.158,1.594,chr a,42200000
6.051,-14.288,1.824,chr a,42300000
6.706,-14.671,1.249,chr a,42400000
6.807,-14.895,0.114,chr a,42500000
6.881,-13.573,0.476,chr a,42600000
5.9,-12.987,1.15,chr a,42700000
5.027,-12.812,2.08,chr a,42800000
4.664,-12.339,2.482,chr a,42900000
5.606,-12.811,2.277,chr a,43000000
7.502,-11.72,4.29,chr a,43100000
7.02,-12.106,4.737,chr a,43200000
7.058,-11.31,3.945,chr a,43300000
5.797,-11.247,3.454,chr a,43400000
5.827,-12.178,4.083,chr a,43500000
6.089,-12.23,4.049,chr a,43600000
5.627,-11.903,3.79,chr a,43700000
6.568,-12.289,2.757,chr a,43800000
7.03,-13.178,2.581,chr a,43900000
8.363,-13.272,2.686,chr a,44000000
7.593,-12.978,2.224,chr a,44100000
7.549,-13.073,2.129,chr a,44200000
7.73,-13.374,0.866,chr a,44300000
8.301,-12.982,-0.024,chr a,44400000
8.623,-12.62,-0.59,chr a,44500000
7.559,-12.416,-0.891,chr a,44600000
7.496,-11.922,-0.856,chr a,44700000
7.226,-10.767,-1.059,chr a,44800000
7.54,-10.676,-0.126,chr a,44900000
8.623,-11.068,-0.324,chr a,45000000
8.958,-11.726,0.146,chr a,45100000
8.936,-11.159,0.325,chr a,45200000
8.779,-10.943,1.488,chr a,45300000
8.605,-10.217,1.387,chr a,45400000
8.568,-10.859,1.571,chr a,45500000
8.172,-11.904,1.226,chr a,45600000
7.158,-11.721,0.935,chr a,45700000
5.975,-11.507,1.717,chr a,45800000
5.563,-11.088,1.903,chr a,45900000
5.536,-11.154,1.488,chr a,46000000
5.922,-10.812,0.402,chr a,46100000
5.856,-10.844,0.399,chr a,46200000
4.992,-11.42,0.418,chr a,46300000
4.283,-12.073,0.475,chr a,46400000
4.232,-13.122,0.399,chr a,46500000
4.066,-13.714,0.679,chr a,46600000
3.984,-13.512,1.17,chr a,46700000
3.302,-13.947,1.403,chr a,46800000
3.174,-13.795,1.297,chr a,46900000
2.636,-12.636,1.212,chr a,47000000
2.001,-12.204,1.259,chr a,47100000
1.621,-11.149,1.056,chr a,47200000
1.163,-10.552,0.094,chr a,47300000
1.374,-10.559,-0.969,chr a,47400000
1.985,-11.295,-1.306,chr a,47500000
1.915,-11.554,-0.22,chr a,47600000
1.84,-10.885,1.029,chr a,47700000
1.268,-10.335,1.834,chr a,47800000
1.651,-10.836,2.377,chr a,47900000
1.142,-10.831,3.205,chr a,48000000
2.141,-11.128,2.812,chr a,48100000
2.49,-11.16,2.465,chr a,48200000
3.191,-11.541,1.834,chr a,48300000
3.343,-11.919,1.286,chr a,48400000
3.401,-12.282,2.324,chr a,48500000
2.62,-12.911,2.582,chr a,48600000
2.135,-13.486,1.435,chr a,48700000
2.065,-13.21,0.099,chr a,48800000
1.593,-13.386,-0.911,chr a,48900000
2.045,-13.611,-1.531,chr a,49000000
2.599,-13.864,-0.331,chr a,49100000
2.553,-12.796,-0.322,chr a,49200000
3.312,-12.261,-0.201,chr a,49300000
3.613,-12.475,-1.287,chr a,49400000
3.18,-12.945,-2.121,chr a,49500000
3.932,-13.44,-1.524,chr a,49600000
3.547,-13.864,-0.587,chr a,49700000
4.376,-15.405,1.518,chr a,49800000
3.846,-15.698,1.281,chr a,49900000
3.525,-16.487,0.451,chr a,50000000
2.936,-16.748,-0.686,chr a,50100000
3.329,-16.841,-1.971,chr a,50200000
3.5,-16.461,-2.859,chr a,50300000
3.295,-15.804,-2.068,chr a,50400000
3.007,-16.133,-0.81,chr a,50500000
2.237,-15.517,-1.11,chr a,50600000
2.596,-15.126,-1.65,chr a,50700000
3.663,-14.874,-2.019,chr a,50800000
3.984,-15.263,-1.021,chr a,50900000
3.217,-15.835,-0.1,chr a,51000000
2.222,-15.404,-0.011,chr a,51100000
2.362,-15.187,0.15,chr a,51200000
2.788,-15.247,0.506,chr a,51300000
3.092,-15.912,1.611,chr a,51400000
2.647,-15.252,1.44,chr a,51500000
2.354,-14.961,2.056,chr a,51600000
2.82,-15.551,3.297,chr a,51700000
3.401,-14.993,4.049,chr a,51800000
2.308,-14.906,4.296,chr a,51900000
1.708,-14.346,3.254,chr a,52000000
1.002,-14.759,2.602,chr a,52100000
0.528,-15.001,1.776,chr a,52200000
0.588,-15.509,0.872,chr a,52300000
0.697,-14.753,0.152,chr a,52400000
1.141,-13.92,1.006,chr a,52500000
1.155,-13.88,1.733,chr a,52600000
-0.042,-13.961,1.67,chr a,52700000
-0.486,-13.967,0.49,chr a,52800000
-0.034,-14.395,-0.385,chr a,52900000
-0.512,-15.607,-0.438,chr a,53000000
-1.614,-15.837,0.37,chr a,53100000
-1.247,-16.563,0.304,chr a,53200000
-1.31,-17.413,-0.564,chr a,53300000
-1.526,-17.647,-1.214,chr a,53400000
-0.714,-18.11,-0.471,chr a,53500000
0.105,-18.246,-0.429,chr a,53600000
0.416,-17.045,-0.34,chr a,53700000
-0.261,-16.096,-0.35,chr a,53800000
0.665,-15.966,-1.126,chr a,53900000
1.503,-16.439,-1.909,chr a,54000000
1.662,-16.576,-2.498,chr a,54100000
1.282,-16.976,-1.937,chr a,54200000
0.365,-17.612,-1.834,chr a,54300000
-0.361,-17.851,-1.498,chr a,54400000
0.039,-17.026,-0.98,chr a,54500000
0.661,-17.442,-0.006,chr a,54600000
0.268,-17.302,0.944,chr a,54700000
1.09,-16.64,1.038,chr a,54800000
1.747,-16.35,1.266,chr a,54900000
1.736,-16.59,2.533,chr a,55000000
1.36,-16.004,3.377,chr a,55100000
1.171,-14.782,3.006,chr a,55200000
1.273,-13.731,3.224,chr a,55300000
1.601,-12.405,2.854,chr a,55400000
0.946,-11.988,3.625,chr a,55500000
0.443,-13.015,3.384,chr a,55600000
0.879,-12.659,2.501,chr a,55700000
0.787,-10.95,4.409,chr a,55800000
0.861,-9.839,5.219,chr a,55900000
0.6,-9.247,5.647,chr a,56000000
0.425,-9.35,5.578,chr a,56100000
-0.223,-9.266,6.37,chr a,56200000
-1.164,-9.858,6.334,chr a,56300000
-0.252,-9.277,7.085,chr a,56400000
0.33,-8.336,7.592,chr a,56500000
0.694,-7.344,8.243,chr a,56600000
1.183,-6.635,7.727,chr a,56700000
1.34,-6.636,6.693,chr a,56800000
1.098,-7.649,6.345,chr a,56900000
1.13,-8.034,5.537,chr a,57000000
0.855,-7.91,4.483,chr a,57100000
1.277,-8.029,5.424,chr a,57200000
1.817,-7.548,6.491,chr a,57300000
2.403,-7.75,7.62,chr a,57400000
1.86,-8.402,8.266,chr a,57500000
2.244,-8.671,8.796,chr a,57600000
2.427,-8.052,8.349,chr a,57700000
2.689,-7.046,8.988,chr a,57800000
2.517,-7.696,9.741,chr a,57900000
1.355,-7.708,9.611,chr a,58000000
1.404,-7.71,10.325,chr a,58100000
1.449,-7.67,10.386,chr a,58200000
1.382,-6.452,10.631,chr a,58300000
1.856,-5.929,11.015,chr a,58400000
1.076,-5.75,10.41,chr a,58500000
0.96,-5.071,9.504,chr a,58600000
0.532,-4.297,9.07,chr a,58700000
-0.299,-4.63,9.626,chr a,58800000
-0.855,-4.568,10.46,chr a,58900000
-1.314,-3.957,11.081,chr a,59000000
-0.663,-3.045,11.358,chr a,59100000
0.098,-3.31,12.185,chr a,59200000
0.681,-3.178,12.509,chr a,59300000
0.843,-2.247,11.752,chr a,59400000
0.836,-2.738,11.838,chr a,59500000
0.969,-1.971,11.771,chr a,59600000
0.457,-1.859,10.779,chr a,59700000
0.076,-1.165,10.102,chr a,59800000
-0.334,-2.288,9.693,chr a,59900000
-0.977,-2.338,10.093,chr a,60000000
-0.041,-2.878,10.124,chr a,60100000
-0.543,-2.913,9.406,chr a,60200000
-1.714,-3.307,8.906,chr a,60300000
-1.066,-3.399,8.907,chr a,60400000
-0.692,-4.44,8.313,chr a,60500000
-0.878,-5.009,7.783,chr a,60600000
-0.519,-5.787,6.788,chr a,60700000
-0.267,-6.139,7.433,chr a,60800000
-0.452,-5.933,8.167,chr a,60900000
-0.753,-6.708,7.302,chr a,61000000
-1.386,-6.68,6.406,chr a,61100000
-1.93,-7.249,5.331,chr a,61200000
-2.045,-7.191,4.121,chr a,61300000
-3.0,-6.832,4.588,chr a,61400000
-2.579,-7.322,5.506,chr a,61500000
-2.112,-8.316,5.537,chr a,61600000
-1.051,-8.192,5.017,chr a,61700000
-0.926,-7.907,4.713,chr a,61800000
-0.648,-7.735,5.718,chr a,61900000
-0.09,-6.641,5.632,chr a,62000000
0.149,-6.128,5.718,chr a,62100000
-0.699,-6.004,4.989,chr a,62200000
-1.717,-5.587,4.901,chr a,62300000
-2.245,-5.514,5.093,chr a,62400000
-2.244,-6.106,6.326,chr a,62500000
-2.46,-5.904,6.808,chr a,62600000
-2.422,-5.119,6.731,chr a,62700000
-2.275,-5.556,7.738,chr a,62800000
-1.743,-6.039,8.227,chr a,62900000
0.248,-6.142,9.497,chr a,63000000
-0.116,-6.472,10.085,chr a,63100000
-0.39,-7.177,9.812,chr a,63200000
-1.462,-7.292,9.6,chr a,63300000
-1.377,-7.202,9.029,chr a,63400000
-2.054,-7.582,8.153,chr a,63500000
-3.153,-8.074,7.601,chr a,63600000
-3.544,-8.747,7.562,chr a,63700000
-3.808,-9.725,8.483,chr a,63800000
-2.835,-9.894,9.033,chr a,63900000
-1.804,-9.712,9.03,chr a,64000000
-1.761,-8.807,8.39,chr a,64100000
-1.486,-9.124,7.841,chr a,64200000
-1.899,-8.422,6.783,chr a,64300000
-2.425,-7.597,7.46,chr a,64400000
-1.415,-7.581,7.151,chr a,64500000
-2.15,-8.823,7.151,chr a,64600000
-2.803,-10.007,7.05,chr a,64700000
-2.424,-10.359,8.014,chr a,64800000
-2.271,-10.207,7.589,chr a,64900000
-3.536,-10.221,6.815,chr a,65000000
-2.949,-10.531,6.125,chr a,65100000
-3.158,-11.553,5.329,chr a,65200000
-2.785,-11.393,4.186,chr a,65300000
-3.247,-11.487,2.862,chr a,65400000
-4.229,-11.551,2.793,chr a,65500000
-4.662,-11.09,3.635,chr a,65600000
-4.448,-10.786,3.82,chr a,65700000
-3.313,-10.127,4.258,chr a,65800000
-3.313,-9.236,5.124,chr a,65900000
-2.569,-9.324,5.332,chr a,66000000
-1.068,-9.915,5.938,chr a,66100000
-0.708,-9.835,4.642,chr a,66200000
-0.944,-10.022,4.449,chr a,66300000
-1.744,-8.991,4.36,chr a,66400000
-2.299,-9.68,5.139,chr a,66500000
-2.207,-10.432,5.251,chr a,66600000
-1.968,-11.248,5.263,chr a,66700000
-1.659,-11.285,5.305,chr a,66800000
-1.808,-11.538,6.461,chr a,66900000
-2.735,-11.843,6.888,chr a,67000000
-3.404,-10.946,4.595,chr a,67100000
-3.383,-10.21,3.408,chr a,67200000
-2.288,-9.965,2.859,chr a,67300000
-1.888,-10.219,2.849,chr a,67400000
-1.795,-10.77,3.724,chr a,67500000
-0.991,-11.609,4.651,chr a,67600000
-0.632,-12.707,5.366,chr a,67700000
-0.227,-13.806,5.22,chr a,67800000
0.963,-14.079,5.19,chr a,67900000
0.028,-13.641,5.998,chr a,68000000
-0.638,-12.812,6.821,chr a,68100000
