"x","y","z","chr","coord"
-6.51918370582,5.58155798325,-3.54798651479,"15(pat)",40900000
-6.73756088428,6.35869278715,-2.83675858483,"15(pat)",41000000
-6.45052943181,7.36896328899,-2.81820544162,"15(pat)",41100000
-6.35954405223,7.16345737842,-3.45563652276,"15(pat)",41200000
-5.65101970209,5.7493958592,-2.16238195831,"15(pat)",41300000
-7.43105712604,5.27097452453,-2.33056802248,"15(pat)",41400000
-7.56459039686,4.79705667434,-3.57259977738,"15(pat)",41500000
-7.10559719624,4.4093073646,-3.05252520096,"15(pat)",41600000
-7.0744329538,3.87947231964,-2.12922735844,"15(pat)",41700000
-5.78953447884,3.83440667885,-1.49963272338,"15(pat)",41800000
-5.24361949374,4.92834283188,-2.26886513922,"15(pat)",41900000
-4.99939824138,6.33566024061,-2.81467896441,"15(pat)",42000000
-4.43368096188,7.04893605887,-3.90977246116,"15(pat)",42100000
-3.86694717678,7.22197847286,-4.18038916778,"15(pat)",42200000
-5.2383742859,7.31462979059,-4.32678676391,"15(pat)",42300000
-4.47410554116,8.21267466311,-4.18336713159,"15(pat)",42400000
-3.58492730801,9.13174693468,-4.73684758976,"15(pat)",42500000
-2.3936926758,9.23593984485,-4.27001938228,"15(pat)",42600000
-3.01624526818,8.31078330572,-3.82526295984,"15(pat)",42700000
-5.68188598219,7.64812534463,-4.8325751387,"15(pat)",42800000
-6.00682418171,5.26793449644,-4.47351979489,"15(pat)",42900000
-6.12174489862,5.45666775694,-4.46433250798,"15(pat)",43000000
-6.42248781096,5.59576007824,-1.15226219495,"15(pat)",43100000
-5.93936367865,5.41523234653,-2.43218891947,"15(pat)",43200000
-3.44154655325,6.11528816668,-2.29178488472,"15(pat)",43300000
-2.05332033926,5.33018491866,-2.18430228055,"15(pat)",43400000
-1.09786049083,6.23950980944,-2.05360061835,"15(pat)",43500000
-1.59303218067,6.92373369296,-1.54573633738,"15(pat)",43600000
-1.33551157812,6.49036441411,-0.422951495643,"15(pat)",43700000
-1.68218013169,5.74778698804,0.123758925162,"15(pat)",43800000
-0.488132079145,5.79910883459,-0.39914287113,"15(pat)",43900000
-0.540299837178,6.95014552515,-0.135250313381,"15(pat)",44000000
-2.20118005134,5.79772504197,0.669802644361,"15(pat)",44100000
-2.75483827244,4.98016036817,0.984386301896,"15(pat)",44200000
-2.14808996371,5.0161080228,-0.206122746653,"15(pat)",44300000
-2.23098312608,5.55566101058,-0.623743487221,"15(pat)",44400000
-1.70112343744,3.44433761764,0.882648240392,"15(pat)",44500000
-2.78883979742,3.47073012333,0.309712632039,"15(pat)",44600000
-3.31616650821,4.41397856816,-0.137221176316,"15(pat)",44700000
-2.87025020248,4.04590670677,-1.36701551858,"15(pat)",44800000
-2.01133345087,4.61069172768,-2.30612267873,"15(pat)",44900000
-0.878710868927,4.21839607966,-1.42175382198,"15(pat)",45000000
-1.29641909251,4.05346081704,-2.12571000421,"15(pat)",45100000
-1.49307913104,5.35441862382,-2.80329699107,"15(pat)",45200000
-2.73600372623,5.23890197128,-2.90062627992,"15(pat)",45300000
-3.68753610175,6.20518112214,-2.47787300581,"15(pat)",45400000
-4.20894783771,4.77930170642,-1.68388634939,"15(pat)",45500000
-3.38209258361,5.07691712595,-2.60579933303,"15(pat)",45600000
-3.92822868489,4.28014305124,-3.38547696835,"15(pat)",45700000
-3.6347168481,3.60033349341,-2.37258451979,"15(pat)",45800000
-4.02514197898,3.52604049572,-2.63423664828,"15(pat)",45900000
-3.87524731852,1.98369645974,-2.67914705076,"15(pat)",46000000
-4.27806152377,0.34942316924,-3.45841295767,"15(pat)",46100000
-3.03597440244,-0.882268116664,-2.56712359954,"15(pat)",46200000
-2.30538893461,-3.10563366682,-2.42562129979,"15(pat)",46300000
-1.6277950012,-3.44887330405,-3.8681851641,"15(pat)",46400000
-2.15212025117,-3.09138195283,-4.92692838347,"15(pat)",46500000
-2.44245206719,-1.13764141301,-5.03184612023,"15(pat)",46600000
-2.86834528565,-0.618319953719,-5.9520974573,"15(pat)",46700000
-3.5231712629,-0.742286125265,-6.89097714257,"15(pat)",46800000
-3.17976030958,-1.22141721263,-6.61733716688,"15(pat)",46900000
-1.14919481189,-1.39768199494,-5.51728394383,"15(pat)",47000000
-0.244660686539,-2.19418369983,-4.39730800341,"15(pat)",47100000
-0.576048928892,-3.25638571626,-3.79012488822,"15(pat)",47200000
-0.742859275585,-2.27030831234,-4.36666521598,"15(pat)",47300000
-0.640120901067,-3.01041914175,-4.60459627712,"15(pat)",47400000
-1.500334182,-3.73923917487,-3.94220539648,"15(pat)",47500000
-2.46297847791,-3.05432380591,-4.03128009524,"15(pat)",47600000
-1.73962786556,-2.19689125802,-3.23452831311,"15(pat)",47700000
-0.911536567897,-2.30769075839,-2.60942882559,"15(pat)",47800000
-0.152821477972,-3.18290766879,-2.74886209285,"15(pat)",47900000
-0.457127978002,-4.13336769394,-2.08126490145,"15(pat)",48000000
-0.154061452364,-4.72192742443,-1.98256916794,"15(pat)",48100000
-0.35989958101,-4.29518109614,-1.72071072746,"15(pat)",48200000
-1.56932188819,-3.80038130315,-2.23680247695,"15(pat)",48300000
-2.09072670201,-4.45794022469,-3.66408568191,"15(pat)",48400000
-2.40170437856,-6.02804964361,-4.53708604681,"15(pat)",48500000
-4.12966468678,-7.28996411115,-3.54301408909,"15(pat)",48600000
-5.15595282561,-7.56268219628,-3.15501560852,"15(pat)",48700000
-6.07730545655,-8.10731355461,-3.66732734534,"15(pat)",48800000
-6.74552324865,-8.83593468281,-3.10785310319,"15(pat)",48900000
-6.60280129918,-9.101876804,-2.08036470307,"15(pat)",49000000
-6.14074337597,-8.33517487247,-1.41588573459,"15(pat)",49100000
-5.37163839783,-8.50548621552,-1.91151958177,"15(pat)",49200000
-4.94090961923,-9.49300198185,-1.20093726587,"15(pat)",49300000
-4.73616756227,-8.99466695501,-0.211513887038,"15(pat)",49400000
-4.08073831708,-8.05364600569,-0.24421289448,"15(pat)",49500000
-2.95313882369,-8.51875730086,-0.155856891604,"15(pat)",49600000
-1.10014914386,-9.87780098951,-0.986181573375,"15(pat)",49700000
0.522456915031,-9.36575317044,-1.41294596744,"15(pat)",49800000
0.9857556324,-9.66604874523,-0.934655495578,"15(pat)",49900000
-0.0863611435764,-9.19938632284,-1.44103375513,"15(pat)",50000000
-0.740230058018,-8.06460590281,-0.645324837253,"15(pat)",50100000
-1.29280706887,-8.52710945718,0.440427520898,"15(pat)",50200000
-1.18095731155,-10.0544654776,0.817291018605,"15(pat)",50300000
-0.799329848517,-11.0086375141,0.104204848411,"15(pat)",50400000
-0.653582580866,-11.5550083133,-1.10303727365,"15(pat)",50500000
0.148780230874,-12.5985964576,-1.63963702015,"15(pat)",50600000
-0.66327783104,-13.4150535732,-1.28529874034,"15(pat)",50700000
-1.48518759417,-13.2287131051,-0.510700842355,"15(pat)",50800000
-2.08113971111,-12.5574106437,0.218847040154,"15(pat)",50900000
-2.35889580472,-11.513326103,-0.235335965883,"15(pat)",51000000
-3.41385143053,-11.3560794532,-0.580218784455,"15(pat)",51100000
-3.35844360849,-12.3412489231,-1.31910056652,"15(pat)",51200000
-3.68028141251,-12.0623787913,-2.42597078843,"15(pat)",51300000
-4.09050499143,-10.8853040726,-2.38190277461,"15(pat)",51400000
-2.74669743658,-11.4350559773,-2.17294738665,"15(pat)",51500000
-1.57009020705,-12.1818569397,-1.53580130146,"15(pat)",51600000
-0.533441990548,-11.68954036,-1.16332546364,"15(pat)",51700000
0.787730434943,-12.1100239748,-0.699950508885,"15(pat)",51800000
0.966252040308,-11.5897995114,-0.184194378376,"15(pat)",51900000
1.07635678349,-11.231608288,-1.93047917397,"15(pat)",52000000
0.330331182454,-12.0238202227,-2.31447299276,"15(pat)",52100000
-1.95130308211,-12.453099113,-2.1179980447,"15(pat)",52200000
-2.66594580716,-13.1856222467,-2.76237476499,"15(pat)",52300000
-1.56548230939,-13.598037092,-3.08688727087,"15(pat)",52400000
-0.992730974285,-12.6032467652,-3.46369378956,"15(pat)",52500000
-1.86265159126,-12.7015189962,-4.47459657384,"15(pat)",52600000
-3.03150923133,-12.1742342664,-4.46797468731,"15(pat)",52700000
-3.25508182411,-10.9612125023,-3.96208505421,"15(pat)",52800000
-2.00049086278,-11.4097901866,-3.80338226872,"15(pat)",52900000
-0.948692173732,-11.0189840036,-4.15295663214,"15(pat)",53000000
-0.558879602122,-10.9680048726,-3.5734697275,"15(pat)",53100000
-0.891513900338,-10.7174623697,-2.27089146636,"15(pat)",53200000
-0.241389810835,-10.1737855911,-2.40033908923,"15(pat)",53300000
-0.165982727853,-9.70145675632,-2.7719504757,"15(pat)",53400000
0.196246226916,-8.53910021847,-2.30868011475,"15(pat)",53500000
0.445774470663,-7.53440966758,-1.32845264407,"15(pat)",53600000
0.345192585566,-6.75210948737,-0.261875005305,"15(pat)",53700000
0.42925034812,-7.48947304212,-1.24653454653,"15(pat)",53800000
0.846797770299,-6.97682463996,-1.40833721465,"15(pat)",53900000
0.32757003871,-5.74598120772,-1.11289984612,"15(pat)",54000000
0.622877600179,-5.1191766234,-0.8606860868,"15(pat)",54100000
0.763435276209,-5.80612864021,-2.02696794253,"15(pat)",54200000
0.817123973839,-5.83764223347,-2.69911856154,"15(pat)",54300000
0.19766268483,-4.91795150875,-2.76564724534,"15(pat)",54400000
0.150569112553,-4.50019124746,-3.50425706527,"15(pat)",54500000
0.86379574967,-4.3830302933,-3.55847259646,"15(pat)",54600000
2.15526106919,-3.77089506087,-3.79562915003,"15(pat)",54700000
3.27895946352,-3.54947226569,-4.09848691102,"15(pat)",54800000
3.15172356198,-2.99318822075,-4.28505709988,"15(pat)",54900000
2.90478056237,-2.51060709366,-4.38661709162,"15(pat)",55000000
2.79390073852,-1.66903164304,-4.43297547859,"15(pat)",55100000
1.88237104723,-2.34933262214,-4.41886778169,"15(pat)",55200000
1.0807049227,-2.44449837203,-3.45550570028,"15(pat)",55300000
0.286167532192,-2.49955264111,-1.37056645092,"15(pat)",55400000
-1.13647218916,-2.46457881736,-0.925734685158,"15(pat)",55500000
-0.949082874251,-1.78632721984,-0.886655204601,"15(pat)",55600000
-1.28086847008,-2.92360464438,-0.749136358002,"15(pat)",55700000
-0.807311494118,-4.12719659357,-0.986232962826,"15(pat)",55800000
-1.46427356898,-5.47700221859,-1.48004242683,"15(pat)",55900000
-2.2624869726,-6.56235486617,-0.999801978391,"15(pat)",56000000
-2.30748751115,-6.7523431016,-0.978301476258,"15(pat)",56100000
-3.48108987892,-6.42816065577,-1.21512332588,"15(pat)",56200000
-3.21737465898,-5.11269717493,-0.948964271045,"15(pat)",56300000
-3.70919275225,-4.41204353375,-2.02244048664,"15(pat)",56400000
-3.90214899196,-4.60317819206,-2.37506141407,"15(pat)",56500000
-4.17936568777,-5.21553648849,-1.98648557954,"15(pat)",56600000
-4.98439417725,-5.12700602037,-0.858814567175,"15(pat)",56700000
-5.63176023444,-5.47598255115,-1.53600528417,"15(pat)",56800000
-6.77953178955,-5.38406458728,-1.74564154276,"15(pat)",56900000
-7.78667852822,-5.72854531615,-2.25451719965,"15(pat)",57000000
-6.77173233441,-5.0778409344,-1.59551188518,"15(pat)",57100000
-6.51633826016,-6.32015879096,-1.10598507143,"15(pat)",57200000
-6.70802754815,-7.21760462105,-1.61686942564,"15(pat)",57300000
-7.01640884417,-6.80752516781,-2.64010603076,"15(pat)",57400000
-5.89725395176,-6.6542060697,-2.42488098386,"15(pat)",57500000
-5.19269320993,-7.30183948349,-1.88363806474,"15(pat)",57600000
-2.07219411196,-5.29464812339,-1.52745327629,"15(pat)",57700000
-1.33856196353,-4.76439096696,-0.469152273985,"15(pat)",57800000
-2.60351939586,-4.66683801393,-0.761071553355,"15(pat)",57900000
-2.48097759975,-5.04761015778,0.00731552349673,"15(pat)",58000000
-3.56022638149,-5.81031794485,-0.0299411647426,"15(pat)",58100000
-4.24251293965,-6.63011770714,-0.876018799927,"15(pat)",58200000
-4.49324109153,-6.00434786779,-2.36805041976,"15(pat)",58300000
-4.3446032641,-5.83241791962,-3.8493777238,"15(pat)",58400000
-4.6047351742,-5.96349833094,-3.70566764404,"15(pat)",58500000
-5.84535868025,-6.15740237303,-3.74347392096,"15(pat)",58600000
-6.78425503042,-5.82342976253,-4.31768551642,"15(pat)",58700000
-7.7467624756,-6.13370022891,-3.63978475072,"15(pat)",58800000
-7.46087840381,-5.81289352237,-3.06168404851,"15(pat)",58900000
-6.44276617775,-5.13110130104,-3.54433209516,"15(pat)",59000000
-6.48973795224,-3.85944942446,-2.58453166381,"15(pat)",59100000
-6.76840887351,-3.8728422523,-1.39106994474,"15(pat)",59200000
-5.56281892242,-3.92568287074,-1.43400846375,"15(pat)",59300000
-5.96843229269,-3.09407070724,-0.750650109837,"15(pat)",59400000
-4.98301947646,-2.14322347477,-0.827448667017,"15(pat)",59500000
-4.26784845187,-0.851821238776,-1.06093200696,"15(pat)",59600000
-3.68393399749,0.227251557801,-0.774465308461,"15(pat)",59700000
-3.95921157119,-0.729765322443,-0.486980193853,"15(pat)",59800000
-5.07430756413,-0.845688375567,-0.549237378497,"15(pat)",59900000
-4.98668114219,-2.39075059268,-0.783250394488,"15(pat)",60000000
-3.879867585,-3.40431282923,-1.57824432642,"15(pat)",60100000
-2.1690473499,-6.64041084834,-2.91231726103,"15(pat)",60200000
-2.67292654917,-6.39626568855,-2.90130393245,"15(pat)",60300000
-1.40140523806,-6.89735749442,-3.52064066472,"15(pat)",60400000
-1.03724327742,-7.20059638189,-3.73629386488,"15(pat)",60500000
-0.982526878608,-7.77912336998,-3.35307481561,"15(pat)",60600000
0.286775187864,-7.59660082665,-3.34341535571,"15(pat)",60700000
